step,time_au,energy_total,energy_kinetic,energy_hartree,energy_xc,energy_external,energy_nonlocal,energy_ion,energy_ion_kinetic,energy_exact_exchange,energy_nvxc,energy_eigenvalues,current_x,current_y,current_z,density_l2,norm_wp,correction_ev,e_total_raw_ev,e_total_corrected_ev,wp_kinetic_bare_ev,energy_total_corrected
10,0.4,213.445814208021,12.3627000460822,-228.51286081984,-14.0310852952251,443.627060277003,0,0,0,0,-18.2352056634524,-19.2711461600448,-3.77765425411113e-05,0.000141450722052,-2.70308777361268,0.45964251063547,0.999927814703,0.012243251404742994,5808.156440498744,5808.144197247339,169.59641548607385,213.44536427682658
11,0.44,213.445707363606,12.3703926245372,-228.490188001054,-14.0102256580058,443.575728398129,0,0,0,0,-18.2078097706497,-19.2420442597896,-3.77703103918598e-05,0.0001414569443723,-2.72350189626058,0.471398081927479,0.999920749187,0.013458116035515262,5808.153533114126,5808.14007499809,169.80329865994062,213.44521278695947
12,0.48,213.445599875752,12.3771508422954,-228.464357742947,-13.9915916139737,443.524398390378,0,0,0,0,-18.1833522524455,-19.2104984807652,-3.77663904689653e-05,0.0001414608542639,-2.74390229674916,0.479944624891929,0.999913708257,0.01466953699730138,5808.150608220641,5808.135938683643,169.9846431121807,213.44506078020586
13,0.52,213.445491513409,12.3831023226345,-228.435769285519,-13.9749117068365,443.47307018313,0,0,0,0,-18.1614727735639,-19.176819381552,-3.77634713466093e-05,0.0001414637632156,-2.76428688249872,0.486286882045667,0.999906687495,0.015878037121229805,5808.147659531097,5808.131781493976,170.1439212441229,213.44490800630206
14,0.56,213.445381969477,12.3883616527289,-228.404783742832,-13.9599396549291,443.421743714509,0,0,0,0,-18.1418448266035,-19.1412881329279,-3.77618261483179e-05,0.000141465398153,-2.78465464351894,0.491030343347292,0.999899682325,0.017084233965383926,5808.144678688879,5808.127594454913,170.28425065433348,213.4447541354532
15,0.6,213.44527238122,12.3930229004025,-228.371718347847,-13.9464510829102,443.370418911575,0,0,0,0,-18.1241713688797,-19.1041481440082,-3.77603885731203e-05,0.0001414668254868,-2.80500436804913,0.494574496670636,0.999892687707,0.018288856286866127,5808.141696640517,5808.12340778423,170.40819049281166,213.44460027814202
16,0.64,213.445161714046,12.3971730060325,-228.336846985954,-13.9342600062878,443.319095700256,0,0,0,0,-18.1082062732359,-19.0656141787275,-3.77596344021568e-05,0.0001414675695951,-2.82533470220787,0.497247040979912,0.999885698261,0.019492744086821463,5808.138685233328,5808.119192489241,170.51810587310504,213.444445368907
17,0.68,213.44505070317,12.4008808964181,-228.300404641026,-13.9231995495915,443.26777399737,0,0,0,0,-18.0937289648983,-19.025866775538,-3.77591458531218e-05,0.0001414680483784,-2.84564468726219,0.499311572015991,0.999878708193,0.02069681773301877,5808.135664473531,5808.114967655798,170.61587167704562,213.44429010914027
18,0.72,213.444939009961,12.4042073750743,-228.262591814693,-13.9131302589767,443.216453708557,0,0,0,0,-18.080555199036,-18.9850619758875,-3.77588567153794e-05,0.0001414683280861,-2.8659329468029,0.5009435605584,0.999871711073,0.021902132676399334,5808.132625146506,5808.11072301383,170.7031416304369,213.44413412142364
19,0.76,213.444826393757,12.4072042767491,-228.223579564047,-13.9039330484108,443.165134729465,0,0,0,0,-18.068527731967,-18.9433329140491,-3.7759031030057e-05,0.0001414681447013,-2.88619843039324,0.502239738181969,0.999864699907,0.023109855964064663,5808.12956070351,5808.106450847546,170.78132531958616,213.44397712220706
20,0.8,213.44471313366,12.4099135358873,-228.183513948679,-13.8955033941556,443.113816940607,0,0,0,0,-18.0575086660749,-18.9007919917988,-3.77591667592443e-05,0.0001414680002551,-2.90643990257104,0.503264597210582,0.99985766691,0.02432129259203306,5808.126478739292,5808.1021574467,170.85156281863416,213.44381934263475
21,0.84,213.444598594295,12.4123736890629,-228.142519829807,-13.887755474393,443.062500209432,0,0,0,0,-18.0473847888306,-18.8575373120275,-3.77597396996855e-05,0.0001414674189567,-2.92665615979127,0.504082410686909,0.999850603559,0.025537893286542622,5808.123361964419,5808.097824071133,170.9149016219064,213.44366009401847
22,0.88,213.444482966084,12.4146152431631,-228.100704346694,-13.8806123194439,443.011184389059,0,0,0,0,-18.0380546584392,-18.8136513487415,-3.77603583575692e-05,0.0001414667923095,-2.94684608677392,0.504751506600526,0.999843500591,0.026761231776128082,5808.120215560537,5808.093454328761,170.97217063084827,213.44349950894676
23,0.92,213.444365858633,12.4166658856767,-228.058159628017,-13.8740097188767,442.95986931985,0,0,0,0,-18.0294336646683,-18.7692062196387,-3.77611816573404e-05,0.0001414659614486,-2.96700840821148,0.505309536052187,0.999836348051,0.027993011990497658,5808.117028904484,5808.0890358924935,171.02412192794318,213.4433371344074
24,0.96,213.444247017851,12.418549324833,-228.014965214136,-13.8678919254673,442.908554832621,0,0,0,0,-18.0214483832233,-18.7242640410791,-3.77622578711476e-05,0.0001414648781302,-2.98714202331116,0.505773748090931,0.99982913553,0.029235019193498146,5808.113795082093,5808.084560062899,171.07139926418165,213.44317265070214
25,1.0,213.444126399827,12.4202853827567,-227.971190020632,-13.8622097142407,442.857240751943,0,0,0,0,-18.0140340207571,-18.6788782034505,-3.77633401512727e-05,0.0001414637892406,-3.0072456879927,0.506156507209715,0.999821852331,0.030489088105325822,5808.110512898484,5808.080023810378,171.11454063057752,213.44300594649528
26,1.04,213.444003512825,12.4218928198373,-227.926893955875,-13.856922253156,442.805926902019,0,0,0,0,-18.007136827315,-18.6330961890997,-3.77647525238282e-05,0.0001414623708208,-3.02731822878185,0.506475205635477,0.999814487825,0.03175705235308934,5808.107168972837,5808.075411920484,171.1540551623793,213.44283646266618
27,1.08,213.443878371501,12.4233867532131,-227.882129335869,-13.8519921588952,442.754613113051,0,0,0,0,-18.0007076340291,-18.5869585139096,-3.77661672180865e-05,0.0001414609507232,-3.04735846795487,0.506747450356252,0.999807031814,0.033040667671962134,5808.103763703965,5808.070723036293,171.19035297484606,213.44266414934884
28,1.12,213.443750632299,12.4247816958468,-227.836941992993,-13.8473883004849,442.70329922993,0,0,0,0,-17.9947054915238,-18.5405015361948,-3.77677994118268e-05,0.0001414593137718,-3.06736515190617,0.506983445465996,0.99979947499,0.03434154614599341,5808.100287743232,5808.065946197086,171.22382792604145,213.44248860374427
29,1.16,213.44362015849,12.4260902829804,-227.791372266422,-13.8430829814168,442.651985123349,0,0,0,0,-17.9890939843343,-18.4937570138437,-3.7769564049741e-05,0.000141457544981,-3.08733711611827,0.507186101015003,0.999791809592,0.03566103577589314,5808.096737370053,5808.0610763342775,171.25482308628693,213.44230963958532
30,1.2,213.443486935939,12.4273237297581,-227.74545580933,-13.8390516890049,442.600670704516,0,0,0,0,-17.9838408962037,-18.4467529116969,-3.77713817598519e-05,0.0001414557236749,-3.10727307167326,0.507358119334564,0.999784030143,0.037000094859177046,5808.093112199794,5808.056112104935,171.28364331870523,213.44212720752023
31,1.24,213.443350785822,12.4284930634191,-227.699224272401,-13.8352739471686,442.549355941972,0,0,0,0,-17.978919309855,-18.3995146196422,-3.77734237056607e-05,0.000141453678657,-3.12717178545278,0.507505867153634,0.999776134372,0.038359139874097545,5808.089407366406,5808.051048226532,171.3105889625666,213.44194111341963
32,1.28,213.443211938271,12.4296075771142,-227.652705906031,-13.8317306114201,442.498040878608,0,0,0,0,-17.9743040796255,-18.3520641581242,-3.7775455309348e-05,0.0001414516444386,-3.1470319639821,0.507636180385361,0.999768123979,0.03973790423748096,5808.085629132101,5808.045891227863,171.33591390355153,213.44175159721237
33,1.32,213.443070434863,12.430676773135,-227.605926037697,-13.8284059446214,442.446725644046,0,0,0,0,-17.9699745268323,-18.3044218732365,-3.77776713852005e-05,0.0001414494260897,-3.16685227012341,0.507752282208329,0.999760005002,0.041135385986583214,5808.081778628245,5808.040643242259,171.35987850758784,213.4415587372969
34,1.36,213.442926580184,12.4317091461989,-227.558907499294,-13.8252855262237,442.395410459503,0,0,0,0,-17.9659117137254,-18.2566057766155,-3.77799333014357e-05,0.0001414471621617,-3.18663139972328,0.507854143160987,0.999751787589,0.04254987866980742,5808.077864143047,5808.035314264377,171.3827164824109,213.4413629009701
35,1.4,213.442780735755,12.4327127555888,-227.511670968653,-13.8223566891964,442.344095638016,0,0,0,0,-17.9620990087098,-18.2086322214689,-3.77822633500136e-05,0.0001414448303113,-3.20636794902305,0.507942365624966,0.999743485133,0.04397912237343605,5808.073895513994,5808.029916391621,171.40465029934103,213.4411645328033
36,1.44,213.442633202871,12.4336956373859,-227.464235262628,-13.8196087570491,442.292781585162,0,0,0,0,-17.9585223900459,-18.160516379624,-3.77847165080439e-05,0.0001414423755094,-3.22606057563196,0.508019920170914,0.999735113276,0.045420476934480924,5808.06988093974,5808.024460462805,171.4259022401413,213.4409640311157
37,1.48,213.442484529848,12.4346648271368,-227.416617602841,-13.8170315062626,442.241468811815,0,0,0,0,-17.9551684441298,-18.1122717354242,-3.7787158671148e-05,0.0001414399317894,-3.24570786728451,0.508090003779322,0.999726689146,0.046871045524924014,5808.0658353407225,5808.018964295197,171.44666768137864,213.4407620506797
38,1.52,213.442335086686,12.4356276505268,-227.368833839341,-13.8146166864147,442.190157961914,0,0,0,0,-17.9520263390159,-18.0639111886826,-3.77897300916952e-05,0.0001414373588154,-3.26530841029472,0.50815369262216,0.999718231097,0.04832772805343212,5808.061768785156,5808.013441057103,171.46715016493485,213.44055907542167
39,1.56,213.442185428307,12.4365906215943,-227.320898664263,-13.8123563809715,442.138849851947,0,0,0,0,-17.9490856911535,-18.0154464105412,-3.77922988310166e-05,0.0001414347884689,-3.28486079843637,0.508210383356422,0.999709758611,0.049787229627920655,5808.057696373237,5808.007909143609,171.48753141212052,213.44035578134861
40,1.6,213.442036065851,12.4375600354749,-227.27282578404,-13.8102436998254,442.087545514242,0,0,0,0,-17.946337464031,-17.9668884507756,-3.77949326195597e-05,0.0001414321529601,-3.30436354426261,0.508260175839233,0.999701291742,0.051246159787130804,5808.0536320137935,5808.002385854006,171.50798735535327,213.4401528041977
41,1.64,213.441887443093,12.4385419539684,-227.224628062076,-13.8082726829411,442.036246234142,0,0,0,0,-17.9437738406086,-17.9182478728664,-3.77976161414592e-05,0.0001414294675384,-3.32381521729106,0.508304725495356,0.999692849842,0.05270125067418824,5808.049587782557,5807.996886531882,171.52868753113341,213.4399507078354
42,1.68,213.441740094982,12.4395415423289,-227.176317641077,-13.8064373929459,441.984953586676,0,0,0,0,-17.9413870433811,-17.8695344450027,-3.780029879779e-05,0.0001414267827577,-3.34321429333825,0.508345751663898,0.999684449871,0.05414964110967872,5808.045578236232,5807.991428595123,171.54977675019592,213.43975013235718
43,1.72,213.441594327047,12.4405639644618,-227.127906048136,-13.8047330675163,441.933669478238,0,0,0,0,-17.9391708297557,-17.8207579092882,-3.78030569876023e-05,0.0001414240221731,-3.36255925327256,0.508383586219435,0.999676105221,0.05558908545775453,5808.041611688686,5807.986022603229,171.5713992512706,213.4395514658176
44,1.76,213.441450517477,12.4416134028379,-227.079404311132,-13.8031547718765,441.882396197647,0,0,0,0,-17.9371187406318,-17.7719273916837,-3.78057988121443e-05,0.0001414212776518,-3.38184853463857,0.508417592106111,0.999667825614,0.05701796255227245,5808.037698430967,5807.980680468415,171.59367202254836,213.43935514598243
45,1.8,213.441308920037,12.4426936917199,-227.030823068236,-13.8016981723393,441.831136468892,0,0,0,0,-17.9352251041961,-17.7230519391915,-3.78085922349247e-05,0.0001414184812023,-3.40108046058458,0.508447741850139,0.999659617791,0.05843516246844739,5808.03384536837,5807.975410205901,171.61670214896884,213.43916146740563
46,1.84,213.44116971352,12.4438081811103,-226.982172664579,-13.8003592865563,441.779893483545,0,0,0,0,-17.9334847102963,-17.6741404911373,-3.78113949527502e-05,0.000141415675098,-3.42025336068283,0.508475074239482,0.999651486044,0.059839993735037664,5808.0300573661025,5807.970217372367,171.64058320262708,213.43897063429137
47,1.88,213.441033119663,12.4449593529219,-226.933463225583,-13.7991339133506,441.728670905675,0,0,0,0,-17.9318920697364,-17.6252016638397,-3.78142077332044e-05,0.0001414128585551,-3.43936540393364,0.508500622118767,0.999643431793,0.06123225191207253,5808.026340457934,5807.965108206022,171.66538473182652,213.4387828758896
48,1.92,213.44089915079,12.4461495770854,-226.884704704258,-13.7980185761128,441.677472854075,0,0,0,0,-17.930442638038,-17.5762443311489,-3.7817053041814e-05,0.0001414100090898,-3.45841473467991,0.508524451129069,0.999635452562,0.06261240230916487,5808.022694979219,5807.960082576909,171.69117265424998,213.43859818742453
49,1.96,213.440767871933,12.4473802951578,-226.835906930123,-13.7970093785953,441.626303885493,0,0,0,0,-17.9291313295959,-17.5272770691522,-3.78198875962248e-05,0.0001414071699764,-3.47739940662804,0.508546011576361,0.999627541384,0.06398167428694958,5808.019122699568,5807.955141025281,171.7179869483714,213.43841658875004
50,2.0,213.440639216098,12.4486526755397,-226.787079663905,-13.7961027956459,441.575169000109,0,0,0,0,-17.9279535436485,-17.4783086312497,-3.7822751282236e-05,0.0001414043013238,-3.49631733728279,0.508565240593635,0.999619687419,0.06534196150531824,5808.01562179598,5807.950279834475,171.7458595861891,213.43823794328134
51,2.04,213.440513073119,12.4499674501002,-226.738232657059,-13.795295383093,441.524073663171,0,0,0,0,-17.92690478694,-17.4293478314352,-3.78256089377916e-05,0.0001414014382784,-3.51516644057347,0.508582836075137,0.999611877395,0.06669557292013054,5808.0121892706875,5807.945493697767,171.7748103350727,213.4380620559999
52,2.08,213.44038938963,12.4513246624441,-226.689375699171,-13.7945834018212,441.473023828178,0,0,0,0,-17.9259801858555,-17.3804033795646,-3.78284773265959e-05,0.0001413985640717,-3.53394445361665,0.508599473866204,0.999604096616,0.06804505684598128,5808.008823671526,5807.94077861468,171.80484008622668,213.4378887798909
53,2.12,213.440267976702,12.4527242911554,-226.640518636354,-13.7939636189763,441.422025940877,0,0,0,0,-17.9251755254059,-17.3314843303135,-3.78313486173276e-05,0.0001413956865245,-3.55264909806613,0.508615133997763,0.99959632879,0.06939323701270848,5808.005519857477,5807.936126620465,171.8359477773143,213.43771782225517
54,2.16,213.440148726999,12.4541655263049,-226.591671374892,-13.7934323479988,441.371086923584,0,0,0,0,-17.9244860034627,-17.2825995834378,-3.78342180853554e-05,0.0001413928103361,-3.57127800684365,0.508629373884707,0.999588555154,0.07074335527186887,5808.002274907779,5807.931531552507,171.86811056312942,213.43754895662084
55,2.2,213.440031440635,12.4556473425377,-226.542843885801,-13.7929861712835,441.320214155182,0,0,0,0,-17.923907168198,-17.23375827767,-3.7837089590707e-05,0.0001413899316071,-3.58982867145105,0.508642121400707,0.999580754131,0.07209913689091436,5807.999083383255,5807.926984246365,171.90129934378706,213.43738184620085
56,2.24,213.43991590317,12.4571683617451,-226.494046222191,-13.7926216857217,441.269415449337,0,0,0,0,-17.9234345874547,-17.1849696537694,-3.78399551059765e-05,0.0001413870583211,-3.60829857500014,0.508653860558753,0.999572902185,0.0734646423565391,5807.995939448698,5807.922474806342,171.93547517516436,213.43721612733512
57,2.28,213.439801969269,12.4587266997678,-226.445288541708,-13.7923352174978,441.218699028706,0,0,0,0,-17.9230634789493,-17.1362429085005,-3.78428181380018e-05,0.000141384186958,-3.62668500204112,0.508665059082805,0.999564975138,0.07484403916701729,5807.9928391493395,5807.917995110172,171.97058532533023,213.43705150153588
58,2.32,213.439689413057,12.4603205494631,-226.396581111745,-13.7921235060706,441.16807348141,0,0,0,0,-17.9227895970844,-17.0875875526693,-3.78456680587336e-05,0.0001413813281365,-3.64498520695862,0.508675678999675,0.99955694875,0.07624150883337794,5807.989776338808,5807.913534829975,172.00657923341524,213.43688758926044
59,2.36,213.439578107688,12.461947617988,-226.347934294714,-13.7919829172203,441.117547701634,0,0,0,0,-17.9226082121997,-17.0390129826429,-3.78485157984823e-05,0.000141378470914,-3.66319636168405,0.508685377579764,0.999548798158,0.07766133681240259,5807.986747565447,5807.909086228635,172.04339310783166,213.43672410617506
60,2.4,213.439467871799,12.4636056109417,-226.299358525753,-13.7919100503651,441.067130836975,0,0,0,0,-17.9225148982992,-16.9905287924201,-3.78513381722813e-05,0.0001413756384784,-3.68131550765452,0.508694084991571,0.999540497028,0.07910806428903971,5807.983747894121,5807.9046398298315,172.0809629461623,213.43656070403145
61,2.44,213.439358522983,12.4652921147841,-226.250864300028,-13.7919015468904,441.016832255117,0,0,0,0,-17.9225052841504,-16.9421446501489,-3.78541567172091e-05,0.0001413728092978,-3.69933970856655,0.508702141373746,0.99953201757,0.08058648451118233,5807.980772361281,5807.90018587677,172.11922133985524,213.43639702427393
62,2.48,213.439249942804,12.4670044431311,-226.202462174226,-13.7919538572695,440.966661531168,0,0,0,0,-17.9225747515247,-16.8938701655221,-3.78569452763686e-05,0.0001413700095209,-3.71726586681896,0.508709880003902,0.999523331454,0.0821014832800448,5807.977817744118,5807.895716260838,172.15809344671757,213.43623276891657
63,2.52,213.439141961473,12.4687400946913,-226.154162765342,-13.7920638005605,440.916628432685,0,0,0,0,-17.922719160525,-16.8457151699892,-3.78597133878552e-05,0.0001413672295658,-3.73509087859066,0.508717266310989,0.999514410713,0.08365788928564499,5807.97487942244,5807.891221533154,172.1975096020341,213.43606759071932
64,2.56,213.43903450359,12.4704963007211,-226.105976734709,-13.7922279460401,440.866742883618,0,0,0,0,-17.9229340477542,-16.7976893712002,-3.78624621757121e-05,0.0001413644682569,-3.75281160131376,0.508724041644569,0.999505227728,0.08526047077644086,5807.971955344506,5807.8866948737295,172.23739300330323,213.43590123905227
65,2.6,213.438927467805,12.4722703960688,-226.057914761645,-13.7924430819645,440.817014915345,0,0,0,0,-17.9232152342617,-16.749802586517,-3.78651633104076e-05,0.0001413617539209,-3.77042479261255,0.50873014493001,0.999495754563,0.08691405485164143,5807.969042752445,5807.882128697593,172.27766968582463,213.43573343517278
66,2.64,213.43882076063,12.4740597432948,-226.009987520523,-13.7927060821827,440.767454620041,0,0,0,0,-17.9235586523835,-16.7020646464629,-3.78678568410684e-05,0.0001413590465205,-3.78792725948674,0.508735816758713,0.999485962627,0.08862358481322381,5807.966139102316,5807.8775155175035,172.31826639673776,213.4355639039299
67,2.68,213.438714345255,12.4758616111905,-225.962205671687,-13.7930137173259,440.718072123078,0,0,0,0,-17.9239601011569,-16.6544852808769,-3.78704888728012e-05,0.0001413563999109,-3.80531568726775,0.508741296803919,0.999475823167,0.09039403350000064,5807.963243392471,5807.872849358971,172.35910737359944,213.4353924257651
68,2.72,213.4386081538,12.4776735285404,-225.91457985709,-13.7933630857002,440.66887756805,0,0,0,0,-17.9244158048694,-16.607074330176,-3.78731031015208e-05,0.0001413537703154,-3.82258676754399,0.508746557397336,0.99946530807,0.09223026986929836,5807.960353775799,5807.86812350593,172.4001241019253,213.4352187538676
69,2.76,213.438502200837,12.4794929390399,-225.867120687367,-13.7937511488438,440.619881098008,0,0,0,0,-17.9249218109424,-16.5598414808782,-3.78756740689405e-05,0.0001413511831558,-3.83973718977381,0.508751406556876,0.999454390125,0.09413700873960086,5807.957470648826,5807.863333640086,172.44124596908333,213.43504272954291
70,2.8,213.438396493141,12.4813174606585,-225.81983872019,-13.7941750783167,440.571092830988,0,0,0,0,-17.9254744396352,-16.512796437379,-3.78781974613755e-05,0.0001413486427931,-3.85676357997466,0.508755795372746,0.999443042654,0.09611887789066866,5807.954594195906,5807.858475318015,172.48240725337848,213.43486418949828
71,2.84,213.438291053791,12.4831448152193,-225.772744438695,-13.7946321560219,440.522522833288,0,0,0,0,-17.9260701546851,-16.4659488465479,-3.78807149415229e-05,0.000141346107611,-3.87366263826481,0.508759895518311,0.999431239204,0.09818047007031336,5807.951725045054,5807.853544574984,172.5235451495611,213.43468298803242
72,2.88,213.438185954782,12.4849727313555,-225.725848240067,-13.7951196371939,440.474181100687,0,0,0,0,-17.9267053858418,-16.4193082131154,-3.78831634139204e-05,0.000141343640687,-3.89043098892549,0.508763878858537,0.999418953811,0.1003262957555132,5807.948865155352,5807.848538859596,172.56459717302428,213.43449903138327
73,2.92,213.438081252382,12.4867991966395,-225.679160429395,-13.7956350597295,440.426077544867,0,0,0,0,-17.9273769297948,-16.3728840499272,-3.78856185009036e-05,0.0001413411663899,-3.90706527343765,0.508767722402775,0.999406161554,0.10256069118750691,5807.94601605793,5807.843455366743,172.60550810822144,213.43431221646492
74,2.96,213.437977068964,12.488622204473,-225.632691207293,-13.7961759035164,440.3782219753,0,0,0,0,-17.9280815085678,-16.326685682519,-3.78880177243478e-05,0.0001413387472611,-3.92356215429666,0.508771284705577,0.999392838695,0.10488778995496963,5807.943181082728,5807.838293292773,172.64622314416712,213.4341225137438
75,3.0,213.437873522586,12.4904399410433,-225.586450651238,-13.7967398464856,440.330624079267,0,0,0,0,-17.9288161015021,-16.2807223770094,-3.78903976930251e-05,0.0001413363467252,-3.93991826030472,0.508774530165639,0.999378962309,0.10731158956240223,5807.940363442267,5807.833051852705,172.68669289286012,213.4339298943723
76,3.04,213.43777074462,12.4922507156704,-225.540448698219,-13.7973246781418,440.28329340531,0,0,0,0,-17.9295778330767,-16.2350032793808,-3.78927755573115e-05,0.0001413339474792,-3.95613030857031,0.508777583657567,0.999364509995,0.10983600007487566,5807.937566711363,5807.827730711288,172.72687143937947,213.43373434603026
77,3.08,213.437668899316,12.4940528875352,-225.494695137186,-13.7979282079528,440.23623935692,0,0,0,0,-17.9303638542383,-16.1895373611744,-3.78951004664842e-05,0.0001413316001342,-3.97219498284822,0.508780567587771,0.999349460101,0.11246480376843235,5807.934795359483,5807.822330555715,172.76671438464578,213.43353589397154
78,3.12,213.437568137519,12.4958450359716,-225.449199606469,-13.7985484819249,440.189471189942,0,0,0,0,-17.9311716230803,-16.1443335274211,-3.78974607166327e-05,0.0001413292163989,-3.98810899843,0.508783460662523,0.999333792151,0.11520158403356681,5807.932053491331,5807.816851907298,172.80618354599133,213.43333455735396
79,3.16,213.437468652792,12.4976257659101,-225.403971584472,-13.7991835301222,440.142998001476,0,0,0,0,-17.9319985775664,-16.0994004761972,-3.78997608653845e-05,0.0001413268920415,-4.00386911060116,0.508786157995042,0.999317486771,0.11804973450055158,5807.929346374023,5807.811296639523,172.84524164888919,213.43313040502687
80,3.2,213.437370624306,12.4993938418103,-225.359020374434,-13.799831556478,440.096828713408,0,0,0,0,-17.9328423815913,-16.05474679696,-3.79020835707354e-05,0.0001413245446964,-4.01947206926945,0.508788635947881,0.999300525077,0.12101256702190231,5807.926678883052,5807.80566631603,172.8838558603983,213.432923494453
81,3.24,213.43727422674,12.501148127808,-225.314355093177,-13.800490868869,440.050972060978,0,0,0,0,-17.9337008342873,-16.0103809286197,-3.7904396589677e-05,0.0001413222065204,-4.03491472129309,0.508790987910309,0.999282888272,0.12409338024098619,5807.924055771674,5807.799962391433,172.92199608627934,213.43271387908842
82,3.28,213.437179644172,12.5028875336268,-225.269984672842,-13.8011598125208,440.005436595908,0,0,0,0,-17.9345717837263,-15.9663111275743,-3.79066812717207e-05,0.0001413198958521,-4.05019391643426,0.508793300849427,0.999264557952,0.12729540551283594,5807.921482048907,5807.794186643394,172.95963354967236,213.43250162426102
83,3.32,213.437087040404,12.5046111330283,-225.225917868894,-13.8018369200116,439.960230696281,0,0,0,0,-17.9354533212896,-15.9225455498058,-3.79090096467174e-05,0.0001413175405439,-4.06530654883964,0.508795553956854,0.999245516708,0.1306217048965705,5807.918962172032,5807.788340467135,172.99674411166697,213.43228678124424
84,3.36,213.436996599709,12.5063180207071,-225.182163258745,-13.8025207280973,439.915362565845,0,0,0,0,-17.9363435442237,-15.8790921543047,-3.79112737434812e-05,0.0001413152487533,-4.08024956417611,0.508797668798459,0.999225748092,0.1340751740160467,5807.91650115537,5807.782425981353,173.0333043709553,213.4320694278988
85,3.4,213.436908481708,12.5080074023673,-225.138729229485,-13.8032099126807,439.870840221507,0,0,0,0,-17.9372407305887,-15.8359587761342,-3.79136035714767e-05,0.0001413128907053,-4.09501992529245,0.508799631410121,0.999205235848,0.13765867684512095,5807.91410334243,5807.776444665586,173.06929397534986,213.43184961859663
86,3.44,213.436822826364,12.5096785477699,-225.095623967767,-13.8039032358842,439.826671482246,0,0,0,0,-17.938143270622,-15.7931530956331,-3.79158716606417e-05,0.0001413105939258,-4.10961469172208,0.508801513160891,0.999183963308,0.1413751493638472,5807.911772541802,5807.770397392438,173.1046942367435,213.43162738540542
