step,time_au,energy_total,energy_kinetic,energy_hartree,energy_xc,energy_external,energy_nonlocal,energy_ion,energy_ion_kinetic,energy_exact_exchange,energy_nvxc,energy_eigenvalues,current_x,current_y,current_z,density_l2
15,0.6,210.351030295981,9.33865360413026,-228.539696048522,-13.8184648587387,443.370537599112,0,0,0,0,-17.957039140728,-22.3272400250488,-3.83781348226516e-05,0.000140849549817446,-2.80666406890772,0.00054831182537708
16,0.64,210.35103058075,9.33876006932931,-228.488524577234,-13.818450569879,443.319245658533,0,0,0,0,-17.9570204168367,-22.2760638397917,-3.83781308289789e-05,0.000140849548175871,-2.82702772115978,0.000617985330560166
17,0.68,210.351030819475,9.33887347438219,-228.437362315243,-13.8184354941525,443.267955154488,0,0,0,0,-17.9570006610384,-22.2248966652962,-3.83781269577859e-05,0.000140849546560741,-2.84737116855759,0.000690686899461707
18,0.72,210.351031018956,9.33899394949034,-228.386209061013,-13.8184197483014,443.21666587878,0,0,0,0,-17.9569800249299,-22.1737383280616,-3.83781232065377e-05,0.000140849544966708,-2.8676931121749,0.00076617630953555
19,0.76,210.351031185119,9.33912163156939,-228.335064655607,-13.8184034555554,443.165377664712,0,0,0,0,-17.9569586685433,-22.1225887000119,-3.83781195719112e-05,0.000140849543388745,-2.88799226037407,0.000844208363994435
20,0.8,210.351031323108,9.33925666480773,-228.283928975908,-13.8183867458603,443.114090380068,0,0,0,0,-17.9569367606441,-22.0714476916945,-3.83781160509298e-05,0.000140849541822081,-2.90826732784359,0.000924534215286117
21,0.84,210.351031437369,9.33939920124217,-228.232801929004,-13.8183697561126,443.062803921243,0,0,0,0,-17.9569144790378,-22.0203152466568,-3.83781126403887e-05,0.000140849540262569,-2.928517034801,0.00100690267440191
22,0.88,210.351031531726,9.33954940134731,-228.181683447563,-13.8183526303998,443.011518208342,0,0,0,0,-17.9568920108827,-21.9691913368067,-3.83781093368947e-05,0.00014084953870576,-2.948740106336,0.00109106149627172
23,0.92,210.351031609461,9.33970743463684,-228.130573486056,-13.8183355202444,442.960233181124,0,0,0,0,-17.9568695530079,-21.9180759586407,-3.83781061371702e-05,0.000140849537147528,-2.96893527187178,0.00117675863206628
24,0.96,210.35103167337,9.3398734802771,-228.079472017696,-13.8183185848499,442.908948795638,0,0,0,0,-17.9568473122354,-21.8669691301931,-3.83781030376021e-05,0.000140849535583605,-2.98910126472518,0.0012637434398773
25,1,210.351031725828,9.34004772771356,-228.028379032002,-13.8183019913494,442.857665021467,0,0,0,0,-17.9568255057036,-21.8158708886165,-3.83781000345866e-05,0.000140849534010171,-3.00923682174948,0.001351767845967
26,1.04,210.351031768848,9.34023037730981,-227.977294532888,-13.8182859150537,442.80638183948,0,0,0,0,-17.9568043611917,-21.7647812882848,-3.8378097124638e-05,0.000140849532423686,-3.02934068304551,0.00144058744955509
27,1.08,210.351031804123,9.34042164099706,-227.926218537192,-13.8182705396983,442.755099240015,0,0,0,0,-17.9567841174426,-21.713700399355,-3.83780943043184e-05,0.000140849530820699,-3.04941159172865,0.00152996256492734
28,1.12,210.351031833076,9.3406217429319,-227.875151073587,-13.8182560576882,442.70381722142,0,0,0,0,-17.9567650244827,-21.6626283067048,-3.83780915710741e-05,0.000140849529198584,-3.06944829374032,0.00161965919549031
29,1.16,210.3510318569,9.34083092016112,-227.824092181821,-13.8182426703392,442.652535788899,0,0,0,0,-17.9567473439375,-21.6115651092064,-3.83780889218402e-05,0.000140849527554486,-3.0894495376945,0.0017094499352503
30,1.2,210.351031876587,9.34104942329231,-227.773041912222,-13.8182305881128,442.601254953629,0,0,0,0,-17.9567313493388,-21.5605109192725,-3.83780863536334e-05,0.000140849525886552,-3.10941407475081,0.00179911479405217
31,1.24,210.351031892963,9.34127751716873,-227.722000325447,-13.818220030844,442.549974732085,0,0,0,0,-17.9567173264236,-21.5094658626473,-3.83780838639545e-05,0.00014084952419336,-3.12934065850705,0.00188844194376706
32,1.28,210.351031906711,9.34151548154553,-227.670967492445,-13.8182112279603,442.498695145571,0,0,0,0,-17.9567055734203,-21.4584300784051,-3.83780814504738e-05,0.000140849522474587,-3.14922804490495,0.00197722838345982
33,1.32,210.351031918397,9.34176361176392,-227.619943494584,-13.8182044186887,442.447416219905,0,0,0,0,-17.9566964013207,-21.4074037191226,-3.83780791114676e-05,0.00014084952072978,-3.1690749921431,0.00206528052238639
34,1.36,210.351031928488,9.34202221941993,-227.568928423946,-13.8181998522499,442.396137985264,0,0,0,0,-17.9566901341348,-21.3563869512173,-3.83780768447914e-05,0.000140849518958854,-3.18888026059189,0.00215241468045609
35,1.4,210.351031937368,9.34229163302396,-227.517922383764,-13.8181977880366,442.344860476144,0,0,0,0,-17.9566871091258,-21.3053799554176,-3.83780746484887e-05,0.000140849517162497,-3.2086426127058,0.00223845750653321
36,1.44,210.351031945352,9.34257219864707,-227.46692548898,-13.8181984957744,442.29358373146,0,0,0,0,-17.9566876770209,-21.2543829273655,-3.83780725196481e-05,0.000140849515340967,-3.22836081292851,0.00232324631564098
37,1.48,210.351031952703,9.34286428054868,-227.41593786693,-13.8182022556613,442.242307794745,0,0,0,0,-17.956692202197,-21.2033960783257,-3.83780704552281e-05,0.000140849513494467,-3.24803362758695,0.00240662934676584
38,1.52,210.351031959632,9.34316826177962,-227.364959658129,-13.818209358485,442.191032714467,0,0,0,0,-17.9567010628347,-21.1524196360077,-3.83780684521155e-05,0.000140849511623704,-3.26765982477028,0.00248846594354525
39,1.56,210.351031966319,9.34348454475396,-227.313991017171,-13.8182201057122,442.139758544449,0,0,0,0,-17.9567146510388,-21.1014538454796,-3.8378066506443e-05,0.000140849509728716,-3.28723817418976,0.00256862666065107
40,1.6,210.351031972909,9.34381355178254,-227.263032113722,-13.8182348095505,442.088485344399,0,0,0,0,-17.956733372921,-21.0504989701797,-3.83780646153517e-05,0.000140849507809587,-3.30676744701577,0.00264699329915007
41,1.64,210.351031979525,9.34415572556033,-227.212083133614,-13.8182537929769,442.037213180556,0,0,0,0,-17.9567576486407,-20.9995552930156,-3.83780627743709e-05,0.000140849505865618,-3.32624641568807,0.00272345887453061
42,1.68,210.35103198627,9.34451152959938,-227.161144280036,-13.8182773897307,441.985942126438,0,0,0,0,-17.9567879123987,-20.9486231175524,-3.83780609805318e-05,0.000140849503896941,-3.34567385369554,0.00279792752142634
43,1.72,210.351031993232,9.3448814485973,-227.110215774825,-13.8183059442684,441.934672263729,0,0,0,0,-17.9568246123821,-20.8977027692856,-3.8378059230674e-05,0.000140849501903085,-3.3650485353214,0.00287031433934928
44,1.76,210.351032000487,9.34526598873147,-227.059297859852,-13.818339811675,441.883403683282,0,0,0,0,-17.956868210652,-20.8467945970056,-3.83780575217633e-05,0.000140849499883724,-3.38436923534977,0.0029405451839665
45,1.8,210.3510320081,9.34566567786754,-227.008390798504,-13.8183793575302,441.832136486267,0,0,0,0,-17.9569191829733,-20.7958989742384,-3.8378055851414e-05,0.000140849497839022,-3.40363472872942,0.00300855640861775
46,1.84,210.351032016131,9.34608106567071,-226.957494877279,-13.8184249577244,441.780870785464,0,0,0,0,-17.9569780185785,-20.7450163007831,-3.83780542173378e-05,0.000140849495768651,-3.42284379019027,0.00307429456088021
47,1.88,210.351032024633,9.34651272360716,-226.906610407468,-13.8184769982218,441.729606706716,0,0,0,0,-17.9570452198624,-20.6941470043295,-3.83780526167644e-05,0.000140849493672807,-3.44199519380831,0.00313771603904783
48,1.92,210.351032033657,9.34696124482255,-226.855737726957,-13.8185358747659,441.678344390557,0,0,0,0,-17.9571213020032,-20.6432915421694,-3.83780510476725e-05,0.000140849491551772,-3.46108771251425,0.00319878671340427
49,1.96,210.351032043249,9.34742724388376,-226.804877202125,-13.8186019925248,441.627083994015,0,0,0,0,-17.9572067925036,-20.5924504029928,-3.83780495074301e-05,0.000140849489405613,-3.4801201175413,0.00325748151713629
50,2,210.351032053453,9.34791135636957,-226.754029229866,-13.8186757656725,441.575825692622,0,0,0,0,-17.9573022306497,-20.5416241087829,-3.83780479940207e-05,0.000140849487235527,-3.49909117780717,0.00331378401165718
51,2.04,210.351032064315,9.34841423829555,-226.703194239709,-13.8187576169025,441.524569682631,0,0,0,0,-17.9574081668809,-20.4908132167959,-3.83780465050942e-05,0.000140849485041726,-3.51799965922555,0.00336768593098984
52,2.08,210.351032075878,9.34893656535801,-226.652372696065,-13.8188479768702,441.473316183455,0,0,0,0,-17.9575251620677,-20.4400183216398,-3.8378045038399e-05,0.000140849482824429,-3.53684432394214,0.00341918670970971
53,2.12,210.351032088184,9.34947903198185,-226.601565100588,-13.8189472835618,441.422065440351,0,0,0,0,-17.9576537866927,-20.3892400574464,-3.83780435914463e-05,0.000140849480584417,-3.55562392949054,0.00346829299877413
54,2.16,210.351032101276,9.35004235015707,-226.550771994651,-13.819055981585,441.370817727355,0,0,0,0,-17.9577946199311,-20.3384791001406,-3.83780421619844e-05,0.000140849478322138,-3.57433722786336,0.00351501817336254
55,2.2,210.351032115199,9.35062724804916,-226.499993961951,-13.8191745213812,441.319573350482,0,0,0,0,-17.9579482486271,-20.2877361698051,-3.83780407479279e-05,0.000140849476038479,-3.59298296449394,0.00355938183663447
56,2.24,210.351032129997,9.35123446836942,-226.449231631229,-13.8193033583549,441.268332651212,0,0,0,0,-17.9581152661634,-20.2370120331434,-3.8378039346841e-05,0.000140849473734805,-3.61155987714477,0.0036014093230717
57,2.28,210.351032145715,9.35186476649171,-226.398485679115,-13.8194429519195,441.217096010257,0,0,0,0,-17.9582962712215,-20.186307506037,-3.83780379570585e-05,0.000140849471412419,-3.63006669469858,0.00364113120481277
58,2.32,210.351032162397,9.35251890830386,-226.347756833095,-13.8195937644579,441.165863851646,0,0,0,0,-17.9584918664302,-20.1356234562019,-3.83780365765376e-05,0.000140849469073591,-3.64850213584903,0.0036785828041299
59,2.36,210.351032180089,9.35319766778315,-226.297045874602,-13.8197562601975,441.114636647105,0,0,0,0,-17.9587026569023,-20.0849608059394,-3.83780352028948e-05,0.000140849466720569,-3.66686490768835,0.00371380371492452
60,2.4,210.351032198839,9.35390182428736,-226.246353642218,-13.8199309039975,441.063414920767,0,0,0,0,-17.9589292486579,-20.0343205349778,-3.83780338343544e-05,0.000140849464356089,-3.68515370419006,0.00374683733584214
61,2.44,210.351032218693,9.35463215955548,-226.195681035008,-13.8201181600521,441.012199254198,0,0,0,0,-17.9591722469361,-19.9837036834078,-3.8378032468716e-05,0.000140849461983365,-3.7033672045859,0.00377773041733705
62,2.48,210.351032239697,9.35538945441488,-226.145029015954,-13.8203184905069,440.960990291744,0,0,0,0,-17.9594322543943,-19.9331113547081,-3.83780311039185e-05,0.000140849459605093,-3.72150407163713,0.00380653262474079
63,2.52,210.3510322619,9.35617448519539,-226.094398615507,-13.8205323539929,440.909788746204,0,0,0,0,-17.9597098691995,-19.8825447188484,-3.83780297377273e-05,0.000140849457224187,-3.73956294980141,0.00383329611912275
64,2.56,210.351032285348,9.35698801985417,-226.043790935241,-13.8207602040798,440.858595404814,0,0,0,0,-17.9600056830141,-19.8320050154787,-3.83780283674298e-05,0.000140849454843174,-3.75754246329829,0.0038580751574712
65,2.6,210.351032310088,9.35783081381912,-225.993207151605,-13.8210024876523,440.807411135526,0,0,0,0,-17.96032027888,-19.7814935571886,-3.83780269908838e-05,0.0001408494524647,-3.77544121407703,0.00388092571345738
66,2.64,210.351032336166,9.35870360556282,-225.942648519768,-13.8212596432132,440.756236893584,0,0,0,0,-17.9606542290085,-19.7310117328383,-3.83780256048976e-05,0.000140849450090593,-3.79325777969272,0.00390190511980006
67,2.68,210.351032363626,9.35960711192331,-225.892116377541,-13.8215320991192,440.705073728363,0,0,0,0,-17.9610080924803,-19.6805610109478,-3.83780242077658e-05,0.000140849447723221,-3.8109907110978,0.00392107173301143
68,2.72,210.351032392514,9.36054202319303,-225.841612149372,-13.8218202717558,440.653922790449,0,0,0,0,-17.9613824128664,-19.6301429431333,-3.83780227967987e-05,0.000140849445364462,-3.82863853035808,0.00393848462107484
69,2.76,210.351032422872,9.36150899800247,-225.791137350405,-13.8221245636567,440.602785338931,0,0,0,0,-17.9617777157764,-19.579759167599,-3.83780213705205e-05,0.000140849443016431,-3.84619972830404,0.00395420327439957
70,2.8,210.35103245474,9.36250865803023,-225.740693590578,-13.8224453615784,440.551662748866,0,0,0,0,-17.9621945063467,-19.5294114126494,-3.83780199271942e-05,0.000140849440681909,-3.86367276213023,0.0039682873401908
71,2.84,210.351032488157,9.3635415825762,-225.690282578762,-13.8227830345365,440.500556518879,0,0,0,0,-17.9626332666798,-19.4791015002271,-3.83780184659772e-05,0.000140849438363593,-3.88105605295727,0.00398079638017916
72,2.88,210.351032523157,9.36460830303928,-225.639906126912,-13.8231379318146,440.449468278845,0,0,0,0,-17.9630944532453,-19.4288313494604,-3.83780169862215e-05,0.000140849436064879,-3.89834798337257,0.00399178965148718
73,2.92,210.351032559776,9.36570929734461,-225.589566154218,-13.823510380956,440.398399797605,0,0,0,0,-17.9635784942603,-19.3786029802011,-3.83780154878781e-05,0.00014084943379004,-3.91554689496764,0.00400132591023838
74,2.96,210.351032598042,9.36684498436838,-225.539264691242,-13.8239006857493,440.347352990665,0,0,0,0,-17.9640857870587,-19.3284185165466,-3.83780139712024e-05,0.000140849431543811,-3.93265108589074,0.00400946323736502
75,3,210.35103263798,9.3680157184109,-225.48900388402,-13.8243091242195,440.296329927808,0,0,0,0,-17.9646166954695,-19.2782801903261,-3.83780124365779e-05,0.000140849429332006,-3.94965880843506,0.0040162588859441
76,3.04,210.351032679613,9.36922178377021,-225.438785998093,-13.8247359466379,440.245332840574,0,0,0,0,-17.965171547217,-19.2281903445275,-3.83780108848034e-05,0.000140849427159837,-3.96656826668337,0.00402176914926217
77,3.08,210.351032722959,9.37046338947018,-225.388613422479,-13.8251813735623,440.19436412953,0,0,0,0,-17.9657506313612,-19.1781514366645,-3.83780093164647e-05,0.000140849425034067,-3.98337761423061,0.00402604924870553
78,3.12,210.351032768029,9.37174066419804,-225.338488673527,-13.8256455939215,440.143426371279,0,0,0,0,-17.9663541957962,-19.1281660420481,-3.8378007732149e-05,0.000140849422960587,-4.00008495200677,0.00402915324048118
79,3.16,210.351032814831,9.37305365150716,-225.288414398655,-13.8261287631589,440.092522325138,0,0,0,0,-17.966982444822,-19.0782368569496,-3.83780061320402e-05,0.000140849420945273,-4.01668832622244,0.00403113394008924
80,3.2,210.351032863368,9.37440230534058,-225.238393379934,-13.8266310014458,440.041654939408,0,0,0,0,-17.9676355368109,-19.0283667016414,-3.83780045164954e-05,0.00014084941899366,-4.03318572645963,0.00403204286340058
81,3.24,210.351032913637,9.37578648593035,-225.188428537507,-13.8271523919812,439.990827357195,0,0,0,0,-17.9683135819835,-18.9785585232911,-3.83780028859149e-05,0.000140849417110819,-4.04957508393026,0.00403193018313763
82,3.28,210.351032965628,9.37720595612554,-225.138522932803,-13.8276929793901,439.940042921695,0,0,0,0,-17.9690166403132,-18.92881539868,-3.83780012404368e-05,0.000140849415300783,-4.0658542699241,0.00403084469952338
83,3.32,210.351033019325,9.37866037819882,-225.088679771532,-13.8282527682341,439.889305180893,0,0,0,0,-17.9697447195779,-18.8791405367432,-3.83779995806259e-05,0.000140849413567313,-4.08202109446686,0.00402883382383366
84,3.36,210.351033074707,9.38014931117684,-225.038902406437,-13.8288317216466,439.838617891614,0,0,0,0,-17.9704977735728,-18.8295372808935,-3.83779979068065e-05,0.000140849411913806,-4.09807330520792,0.00402594357356995
85,3.4,210.351033131747,9.38167220873406,-224.989194339768,-13.8294297601066,439.787985022887,0,0,0,0,-17.9712757005044,-18.7800091111203,-3.83779962199988e-05,0.000140849410343495,-4.11400858655525,0.00402221857798548
86,3.44,210.351033190408,9.38322841768285,-224.939559225469,-13.8300467603606,439.737410758555,0,0,0,0,-17.9720783415771,-18.7305596458427,-3.83779945215092e-05,0.000140849408859237,-4.12982455907276,0.0040177020926935
87,3.48,210.351033250649,9.38481717708525,-224.890000871046,-13.8306825545054,439.686899499115,0,0,0,0,-17.9729054797898,-18.681192643485,-3.83779928135068e-05,0.000140849407464242,-4.1455187791533,0.00401243602210099
88,3.52,210.351033312423,9.38643761800417,-224.840523239094,-13.8313369292399,439.636455862753,0,0,0,0,-17.973756838953,-18.6319120037739,-3.83779910979306e-05,0.000140849406161823,-4.16108873897753,0.0040064609484664
89,3.56,210.351033375674,9.38808876390376,-224.791130448471,-13.8320096252968,439.586084685538,0,0,0,0,-17.9746320829395,-18.5827217687319,-3.83779893777643e-05,0.000140849404955493,-4.17653186676643,0.00399981616640224
90,3.6,210.351033440342,9.38976953170124,-224.741826775087,-13.8327003370583,439.535791020786,0,0,0,0,-17.9755308151774,-18.5336261233409,-3.83779876556493e-05,0.000140849403849082,-4.19184552733242,0.00399253972169149
91,3.64,210.351033506357,9.39147873346549,-224.69261665231,-13.8334087123666,439.485580137568,0,0,0,0,-17.9764525783943,-18.4846293958818,-3.83779859347039e-05,0.000140849402846885,-4.20702702293161,0.00398466845336482
92,3.68,210.351033573646,9.3932150787511,-224.643504670948,-13.83413435253,439.435457518374,0,0,0,0,-17.9773968546198,-18.4357360579156,-3.83779842182085e-05,0.000140849401952188,-4.22207359441683,0.0039762380380289
93,3.72,210.351033642128,9.39497717755098,-224.594495578823,-13.8348768125313,439.385428855931,0,0,0,0,-17.9783630654492,-18.3869507239097,-3.83779825089245e-05,0.000140849401169256,-4.2369824226892,0.0039672830355122
94,3.76,210.351033711718,9.39676354384535,-224.545594279898,-13.8356356014389,439.335500049209,0,0,0,0,-17.9793505725749,-18.3382781504879,-3.83779808099329e-05,0.000140849400501506,-4.25175063044329,0.00395783693497617
95,3.8,210.351033782321,9.39857259972037,-224.496805832976,-13.8364101830231,439.2856771986,0,0,0,0,-17.9803586785828,-18.2897232353081,-3.83779791238309e-05,0.000140849399951989,-4.26637528419915,0.00394793220069615
96,3.84,210.351033853841,9.40040268002589,-224.448135449942,-13.8371999765756,439.235966600333,0,0,0,0,-17.9813866280165,-18.2412910155441,-3.83779774529906e-05,0.000140849399523252,-4.28085339661246,0.00393760031681961
97,3.88,210.351033926177,9.40225203753796,-224.399588493554,-13.8380043579326,439.186374740126,0,0,0,0,-17.982433608705,-18.1929866659918,-3.83779757998211e-05,0.000140849399217541,-4.29518192905209,0.00392687183048275
98,3.92,210.351033999221,9.40411884858851,-224.351170474792,-13.8388226606953,439.13690828612,0,0,0,0,-17.9834987533517,-18.1448154967746,-3.83779741664447e-05,0.000140849399035872,-4.30935779443284,0.00391577639272794
99,3.96,210.351034072863,9.40600121912164,-224.302887049743,-13.8396541776474,439.087574081132,0,0,0,0,-17.9845811413766,-18.0967829506634,-3.8377972554436e-05,0.00014084939897912,-4.32337786028918,0.00390434279678797
100,4,210.351034146988,9.40789719113342,-224.254744016057,-13.8404981623598,439.038379134271,0,0,0,0,-17.9856798010071,-18.0488946000081,-3.83779709660597e-05,0.000140849399047811,-4.33723895207466,0.00389259901336361
101,4.04,210.35103422148,9.40980474944913,-224.206747308948,-13.8413538309798,438.989330611959,0,0,0,0,-17.9867937116067,-18.0011561432894,-3.83779694030812e-05,0.000140849399241711,-4.35093785666994,0.00388057222257748
102,4.08,210.351034296217,9.4117218287902,-224.158902996786,-13.8422203641925,438.940435828406,0,0,0,0,-17.9879218062309,-17.9535734012931,-3.83779678672429e-05,0.000140849399560507,-4.36447132608113,0.00386828884241665
103,4.12,210.351034371079,9.4136463210809,-224.111217276253,-13.8430969093487,438.8917022356,0,0,0,0,-17.9890629743997,-17.9061523129208,-3.83779663606006e-05,0.000140849400003028,-4.37783608130913,0.00385577455352519
104,4.16,210.351034445941,9.41557608294328,-224.063696467117,-13.8439825827472,438.843137412862,0,0,0,0,-17.9902160650724,-17.8588989306486,-3.83779648846259e-05,0.000140849400568479,-4.39102881636937,0.0038430543202539
105,4.2,210.351034520678,9.4175089433282,-224.01634700661,-13.8448764720605,438.794749056021,0,0,0,0,-17.9913798898092,-17.8118194156449,-3.83779634411619e-05,0.000140849401255437,-4.4040462024407,0.00383015240799498
106,4.24,210.351034595167,9.41944271122955,-223.969175443447,-13.8457776388916,438.746544966276,0,0,0,0,-17.9925532261056,-17.7649200325653,-3.83779620315873e-05,0.000140849402062339,-4.41688489212163,0.003817092396872
107,4.28,210.351034669281,9.42137518342875,-223.9221884315,-13.8466851214495,438.698533038802,0,0,0,0,-17.9937348208804,-17.7182071440402,-3.83779606574061e-05,0.000140849402987597,-4.42954152377139,0.00380389719188885
108,4.32,210.351034742898,9.42330415221755,-223.875392723159,-13.8475979373293,438.650721251168,0,0,0,0,-17.9949233941016,-17.6716872048776,-3.837795931956e-05,0.000140849404028686,-4.44201272591341,0.0037905890297272
109,4.36,210.351034815893,9.42522741304816,-223.828795162388,-13.8485150863814,438.603117651615,0,0,0,0,-17.9961176425287,-17.6253667559989,-3.83779580189869e-05,0.000140849405183772,-4.45429512167873,0.00377718948241929
110,4.4,210.351034888148,9.42714277206177,-223.782402677529,-13.8494355536569,438.555730347272,0,0,0,0,-17.9973162435546,-17.5792524181283,-3.83779567563753e-05,0.000140849406449933,-4.46638533326701,0.00376371945815136
111,4.44,210.351034959542,9.42904805344885,-223.736222273851,-13.8503583124123,438.508567492357,0,0,0,0,-17.9985178591251,-17.533350885268,-3.83779555314652e-05,0.000140849407824198,-4.47827998640358,0.00375019919949216
112,4.48,210.351035029961,9.43094110659758,-223.690261025905,-13.8512823271583,438.461637276427,0,0,0,0,-17.9997211397165,-17.4876689179736,-3.83779543447618e-05,0.000140849409303702,-4.48997571477131,0.00373664827936765
113,4.52,210.351035099293,9.43281981299018,-223.644526069687,-13.8522065567374,438.414947912728,0,0,0,0,-18.0009247283505,-17.4422133364595,-3.83779531953645e-05,0.000140849410885041,-4.50146916439725,0.0037230855951404
114,4.56,210.35103516743,9.43468209281076,-223.599024594665,-13.8531299574143,438.368507626698,0,0,0,0,-18.0021272646268,-17.3969910135611,-3.83779520830895e-05,0.000140849412564729,-4.51275699797493,0.0037095293611412
115,4.6,210.351035234268,9.43652591123184,-223.553763835679,-13.8540514859628,438.322324644677,0,0,0,0,-18.0033273887505,-17.3520088675839,-3.83779510067622e-05,0.000140849414339016,-4.52383589910417,0.00369599709999698
116,4.64,210.351035299709,9.4383492843513,-223.508751064762,-13.8549701027351,438.276407182854,0,0,0,0,-18.0045237455372,-17.307273855052,-3.83779499653326e-05,0.000140849416204462,-4.53470257643198,0.00368250563314628
117,4.68,210.351035363659,9.44015028475586,-223.46399358291,-13.8558847746973,438.230763436511,0,0,0,0,-18.0057149883741,-17.2627929634085,-3.83779489572251e-05,0.000140849418156776,-4.54535376767901,0.00366907107089753
118,4.72,210.351035426032,9.44192704669079,-223.419498711829,-13.8567944784169,438.185401569587,0,0,0,0,-18.0068997831179,-17.2185732036706,-3.83779479807966e-05,0.000140849420192178,-4.55578624353765,0.00365570880234284
119,4.76,210.351035486746,9.44367777082039,-223.375273785686,-13.8576982029878,438.140329704599,0,0,0,0,-18.0080768119126,-17.1746216030722,-3.8377947034004e-05,0.000140849422306516,-4.56599681142943,0.00364243348548991
120,4.8,210.351035545725,9.44540072856784,-223.331326142915,-13.8585949528802,438.095555912952,0,0,0,0,-18.0092447769078,-17.1309451977423,-3.83779461144016e-05,0.000140849424495276,-4.57598231911035,0.00362925903793986
121,4.84,210.351035602901,9.44709426602611,-223.287663118079,-13.8594837507017,438.051088205655,0,0,0,0,-18.0104024038621,-17.0875510254045,-3.83779452192717e-05,0.000140849426753968,-4.58573965811484,0.0036161986283639
122,4.88,210.351035658212,9.44875680743601,-223.244292033839,-13.860363639858,438.006934524473,0,0,0,0,-18.0115484456154,-17.0444461181609,-3.8377944345543e-05,0.000140849429077664,-4.59526576702979,0.00360326466906274
123,4.92,210.351035711605,9.4503868582305,-223.201220193053,-13.8612336871023,437.963102733529,0,0,0,0,-18.0126816854154,-17.0016374953644,-3.83779434898113e-05,0.00014084943146097,-4.60455763459176,0.0035904688098735
124,4.96,210.351035763031,9.4519830076471,-223.158454871019,-13.8620929849622,437.919600611365,0,0,0,0,-18.0138009400853,-16.9591321566073,-3.83779426480694e-05,0.000140849433898597,-4.61361230260185,0.00357782193359851
