step,time_au,energy_total,energy_kinetic,energy_hartree,energy_xc,energy_external,energy_nonlocal,energy_ion,energy_ion_kinetic,energy_exact_exchange,energy_nvxc,energy_eigenvalues,current_x,current_y,current_z,density_l2
12,0.48,212.321507658165,11.2530444208867,-228.587747515814,-13.9915560761387,443.647766829231,0,0,0,0,-18.1833056315624,-20.4579801096548,-3.77568673931063e-05,0.000141470127084764,-2.24512328830481,0.448130895887744
13,0.52,212.321460726383,11.259056806803,-228.569426890865,-13.9748812150497,443.606712025495,0,0,0,0,-18.1614328213572,-20.4345087373838,-3.77532206895603e-05,0.000141473765760128,-2.26552782264251,0.458990656836099
14,0.56,212.321413142034,11.2643761594307,-228.548709667119,-13.959911544624,443.565658194347,0,0,0,0,-18.1418080402255,-20.4091842929566,-3.77508806186185e-05,0.000141476097812218,-2.28591533313455,0.467561228884799
15,0.6,212.321365294384,11.2690988471232,-228.525912660861,-13.9464262104857,443.524605318607,0,0,0,0,-18.1241388576927,-20.3822516185064,-3.77487707863068e-05,0.000141478199676616,-2.3062846643571,0.474345757326597
16,0.64,212.321316948253,11.2733093005111,-228.501309645076,-13.9342360889342,443.483553381753,0,0,0,0,-18.1081750448545,-20.3539236105718,-3.7747383383945e-05,0.000141479579269241,-2.32663461124579,0.479760689302378
17,0.68,212.321268381293,11.2770778222792,-228.475135423264,-13.9231763836124,443.44250236589,0,0,0,0,-18.093698750982,-20.3243817356921,-3.77462844135561e-05,0.000141480670707865,-2.34696403664717,0.484138379222845
18,0.72,212.321219522778,11.2804648173473,-228.447590470145,-13.9131070759727,443.401452251548,0,0,0,0,-18.0805249942341,-20.2937815723617,-3.77454181400834e-05,0.000141481529791883,-2.36727167753743,0.487716952916477
19,0.76,212.321170351598,11.2835214753757,-228.418845828477,-13.9039083131029,443.360403017803,0,0,0,0,-18.0684955338425,-20.2622557938335,-3.77450425985408e-05,0.000141481898497001,-2.38755635733686,0.490657663015448
20,0.8,212.321120967799,11.2862907483384,-228.38904755424,-13.8954768672746,443.319354640975,0,0,0,0,-18.0574741658197,-20.2299173776411,-3.77446487496086e-05,0.000141482285839305,-2.40781682651257,0.493082528907758
21,0.84,212.321071210092,11.2888099723763,-228.358320567324,-13.8877252898999,443.278307094939,0,0,0,0,-18.0473455570662,-20.196863518918,-3.77447200294299e-05,0.000141482208370352,-2.42805185734303,0.495097738409952
22,0.88,212.321021156775,11.2911103438927,-228.326772042281,-13.8805774952088,443.237260350372,0,0,0,0,-18.0380094218416,-20.1631771127333,-3.77448475723846e-05,0.000141482074960579,-2.44826023181,0.49679164129976
23,0.92,212.320970696734,11.2932190974473,-228.29449418019,-13.8739685952862,443.196214374762,0,0,0,0,-18.0293802678841,-20.1289298660925,-3.77451996831193e-05,0.000141481717309142,-2.4684406918275,0.498227779335725
24,0.96,212.320919774857,11.2951595871598,-228.261566588278,-13.8678423562558,443.155169132231,0,0,0,0,-18.0213840398315,-20.0941836192433,-3.77458136871873e-05,0.000141481098084477,-2.48859203163717,0.49944883346024
25,1,212.320868370179,11.296951877253,-228.228058241919,-13.862149848326,443.114124583172,0,0,0,0,-18.0139563308196,-20.0589918910322,-3.77464413787283e-05,0.000141480465492716,-2.50871299932226,0.500489018936239
26,1.04,212.320816336394,11.2986138104692,-228.194029109299,-13.8568490486949,443.073080683919,0,0,0,0,-18.0070418423962,-20.0234015201037,-3.77474104273746e-05,0.000141479491909039,-2.52880237595708,0.501381115614005
27,1.08,212.320763661714,11.3001606104608,-228.159531530873,-13.8519028042015,443.032037386327,0,0,0,0,-18.0005917080144,-19.9874531452003,-3.77483815693929e-05,0.00014147851664265,-2.54885893761656,0.5021536667128
28,1.12,212.320710213993,11.3016060162883,-228.124611340604,-13.8472791003668,442.990994638676,0,0,0,0,-17.9945638301122,-19.9511826494182,-3.77495806314792e-05,0.00014147731385766,-2.56888144763789,0.502826834402358
29,1.16,212.32065592549,11.3029620630058,-228.089308829668,-13.8429496967297,442.949952388882,0,0,0,0,-17.9889210878979,-19.9146215115046,-3.77509127419117e-05,0.000141475978390713,-2.58886869940272,0.503413772402126
30,1.2,212.320600747498,11.304239469637,-228.053659546485,-13.8388897672783,442.908910591624,0,0,0,0,-17.9836308592084,-19.8777975327106,-3.77523033296399e-05,0.00014147458479047,-2.60881944914621,0.503925925815857
31,1.24,212.320544598797,11.3054480726602,-228.017694973581,-13.8350777186336,442.867869218351,0,0,0,0,-17.9786647751879,-19.8407355017144,-3.77539246387546e-05,0.000141472960801046,-2.62873247531044,0.50437556529938
32,1.28,212.320487522393,11.3065965481838,-227.981443109195,-13.8314941841535,442.826828267557,0,0,0,0,-17.9739974027379,-19.8034573077384,-3.77555371038215e-05,0.000141471345940994,-2.64860653234478,0.504773701055016
33,1.32,212.320429518566,11.3076930712698,-227.944928944196,-13.8281223790741,442.785787770566,0,0,0,0,-17.9696067017778,-19.7659826865863,-3.77573448207437e-05,0.000141469536038542,-2.66844036401207,0.505127727837588
34,1.36,212.320370677633,11.3087450154858,-227.908174871669,-13.8249472557294,442.744747789546,0,0,0,0,-17.9654729199717,-19.7283292368705,-3.77592014998789e-05,0.000141467677340105,-2.68823272314455,0.50544219425196
35,1.4,212.320311099413,11.3097592310537,-227.871201022169,-13.8219555192621,442.70370840979,0,0,0,0,-17.96157860948,-19.6905128368404,-3.7761136668194e-05,0.000141465740299708,-2.7079823341456,0.505721548595703
36,1.44,212.320250866706,11.3107421679917,-227.834025550378,-13.8191354831291,442.662669732221,0,0,0,0,-17.957908435379,-19.6525479104939,-3.77632034567919e-05,0.000141463671758519,-2.72768794640709,0.505971183635117
37,1.48,212.320190123388,11.3116996788554,-227.796664890162,-13.8164765402207,442.621631874915,0,0,0,0,-17.9544484844615,-19.6144474421752,-3.77652668330014e-05,0.000141461606710883,-2.74734828847274,0.506195993244655
38,1.52,212.320128961857,11.3126374322271,-227.759133977417,-13.8139694790125,442.580594986059,0,0,0,0,-17.9511866743374,-19.5762234050112,-3.7767472034169e-05,0.000141459399884392,-2.76696209298234,0.506398989492181
39,1.56,212.320067538747,11.3135606188307,-227.721446453233,-13.8116058900322,442.539559263182,0,0,0,0,-17.948111979013,-19.5378866674145,-3.77696811506317e-05,0.000141457189168617,-2.78652809454879,0.506581845276504
40,1.6,212.320006000263,11.3144741868104,-227.683614830643,-13.8093783254607,442.498524969556,0,0,0,0,-17.9452146348754,-19.4994472809278,-3.77719676972184e-05,0.000141454901015346,-2.80604500586605,0.506746511524537
41,1.64,212.319944478165,11.3153828095441,-227.645650630081,-13.8072801428974,442.457492441599,0,0,0,0,-17.9424859358703,-19.4609145711366,-3.77743122862832e-05,0.000141452554765764,-2.8255115639133,0.506895688643338
42,1.68,212.319883114773,11.3162907275287,-227.607564492063,-13.8053052141738,442.416462093482,0,0,0,0,-17.939917853573,-19.4222971366069,-3.77766654097623e-05,0.000141450199903791,-2.84492648249213,0.507031816217527
43,1.72,212.319821968087,11.3172020011943,-227.569366278041,-13.8034481846911,442.375434429625,0,0,0,0,-17.9375033732296,-19.3836031214537,-3.77791044436737e-05,0.000141447759032471,-2.86428848530951,0.5071562123675
44,1.76,212.319761108557,11.3181202250207,-227.531065177009,-13.8017040112494,442.334410071795,0,0,0,0,-17.9352358918837,-19.3448400854408,-3.77815340883671e-05,0.000141445327428937,-2.88359628359214,0.507269482829156
45,1.8,212.319700563352,11.3190487553978,-227.49266980773,-13.8000681787403,442.293389794425,0,0,0,0,-17.9331094992234,-19.3060152261653,-3.7784025684853e-05,0.000141442833731623,-2.90284855296417,0.507372564567671
46,1.84,212.319640348734,11.319990641162,-227.454188307528,-13.7985365358139,442.252374550913,0,0,0,0,-17.9311187631396,-19.2671353853683,-3.77865330717845e-05,0.000141440324091872,-2.92204396935314,0.50746695940645
47,1.88,212.319580490027,11.3209485350785,-227.415628397923,-13.7971051288277,442.2113654817,0,0,0,0,-17.9292585133283,-19.2282070442665,-3.77890587697664e-05,0.000141437795992247,-2.94118115566018,0.507554008933509
48,1.92,212.319520941397,11.3219248931682,-227.376997430667,-13.7957704301252,442.170363909021,0,0,0,0,-17.9275241372274,-19.1892365175974,-3.77916238416547e-05,0.000141435228360532,-2.96025872559109,0.507634320382045
49,1.96,212.319461661035,11.3229217182038,-227.338302435311,-13.7945289581727,442.129371336315,0,0,0,0,-17.925911085969,-19.1502298118195,-3.77941839795038e-05,0.000141432665493967,-2.97927525472304,0.50770807492754
50,2,212.31940255601,11.3239407857231,-227.299550175444,-13.7933775197919,442.088389465522,0,0,0,0,-17.9244151885927,-19.1111928085684,-3.77967796978231e-05,0.000141430066875904,-2.99822926207369,0.50777574807937
51,2.04,212.319343530886,11.3249835747074,-227.260747210335,-13.7923130591352,442.047420225648,0,0,0,0,-17.9230324553666,-19.0721312319912,-3.77993736812113e-05,0.000141427469816789,-3.017119246917,0.507838244668514
52,2.08,212.319284517106,11.3260512215509,-227.221899944748,-13.7913325561388,442.006465796442,0,0,0,0,-17.9217589456088,-19.0330506385231,-3.7801983541105e-05,0.000141424856698724,-3.03594363299808,0.50789636928573
53,2.12,212.319225413133,11.3271446927341,-227.183014655551,-13.7904332382255,441.965528614175,0,0,0,0,-17.9205910421813,-18.9939565662457,-3.78045996374673e-05,0.000141422237145388,-3.05470082297808,0.507950416656397
54,2.16,212.319166143557,11.3282645458574,-227.144097506327,-13.7896122607496,441.924611364776,0,0,0,0,-17.9195250362744,-18.9548543947266,-3.78072176008003e-05,0.000141419615508821,-3.07338917045902,0.508000396918368
55,2.2,212.319106597418,11.3294111247328,-227.105154565519,-13.7888669420237,441.883716980228,0,0,0,0,-17.9185574323151,-18.9157494948434,-3.78098397366072e-05,0.000141416989466678,-3.09200695894089,0.508046555305954
56,2.24,212.319046667292,11.3305845029082,-227.066191837674,-13.7881946412965,441.842848643354,0,0,0,0,-17.917684789229,-18.8766471841931,-3.78124580877932e-05,0.000141414366949694,-3.11055243723948,0.508089467963705
57,2.28,212.318986280351,11.3317844688501,-227.027215297725,-13.7875926838594,441.802009793085,0,0,0,0,-17.9169036231099,-18.8375527078294,-3.78150745921597e-05,0.000141411746000954,-3.12902375651085,0.508129653255713
58,2.32,212.318925356034,11.3330107105653,-226.988230910489,-13.7870585593086,441.761204115266,0,0,0,0,-17.9162106643132,-18.7984713589614,-3.78176777975859e-05,0.000141409138063918,-3.14741902821586,0.508167264731027
59,2.36,212.318863857368,11.3342626317584,-226.949244632894,-13.7865896591878,441.720435517691,0,0,0,0,-17.9156025168019,-18.7594083515467,-3.78202781494096e-05,0.000141406532700369,-3.16573630825665,0.508202249386255
60,2.4,212.318801731564,11.3355395193029,-226.910262410596,-13.786183482427,441.679708105284,0,0,0,0,-17.9150759246817,-18.7203689375272,-3.78228493920087e-05,0.00014140395618225,-3.18397357995421,0.508234731276477
61,2.44,212.318738932271,11.3368404994122,-226.871290184452,-13.7858375513865,441.639026168697,0,0,0,0,-17.9146276630558,-18.6813583658459,-3.78254145969938e-05,0.000141401385440723,-3.20212879713796,0.508265090894694
62,2.48,212.318675445058,11.3381645137315,-226.832333907468,-13.7855493472318,441.598394186027,0,0,0,0,-17.9142544541612,-18.6423818546156,-3.78279429443216e-05,0.000141398851275928,-3.22019982225595,0.508293680580947
63,2.52,212.318611256673,11.3395104778404,-226.793399557858,-13.785316484467,441.557816821157,0,0,0,0,-17.9139531937038,-18.6034446867233,-3.78304460188336e-05,0.000141396342061073,-3.23818447974859,0.508320588096033
64,2.56,212.318546399996,11.3408771378192,-226.754493138399,-13.7851365056032,441.51729890618,0,0,0,0,-17.9137206843888,-18.5645521030229,-3.78329227739351e-05,0.000141393858807345,-3.25608055095994,0.508345744130269
65,2.6,212.318480906545,11.3422631998529,-226.715620666515,-13.7850070409644,441.476845414172,0,0,0,0,-17.9135538432467,-18.5257093875244,-3.7835343866579e-05,0.000141391430861446,-3.27388575627994,0.508369208049505
66,2.64,212.318414816879,11.3436673068373,-226.676788168639,-13.7849257575255,441.436461436207,0,0,0,0,-17.9134496351517,-18.486921836025,-3.78377531673173e-05,0.000141389014368809,-3.29159779883824,0.508391237141916
67,2.68,212.318348199188,11.3450880161826,-226.638001685143,-13.7848903031999,441.396152171348,0,0,0,0,-17.9134050005857,-18.4481947258546,-3.78400916173275e-05,0.000141386668363022,-3.30921430590924,0.508412079014213
68,2.72,212.318281126189,11.3465239276998,-226.599267277169,-13.7848984464664,441.355922922125,0,0,0,0,-17.9134170367027,-18.4095333872291,-3.78424106867128e-05,0.00014138434130144,-3.3267328716748,0.508431788318249
69,2.76,212.318213711024,11.3479735779806,-226.560591024723,-13.7849479256452,441.315779083412,0,0,0,0,-17.9134828018045,-18.370943120547,-3.78446810577859e-05,0.000141382062453194,-3.34415106224537,0.508450298930302
70,2.8,212.318146072163,11.3494355288983,-226.521979016472,-13.7850365649316,441.275726124667,0,0,0,0,-17.913599465868,-18.3324292558186,-3.78469030997679e-05,0.000141379831470861,-3.36146640142826,0.508467637284251
71,2.84,212.318078338577,11.3509083484132,-226.483437341273,-13.7851622419114,441.235769573349,0,0,0,0,-17.9137642683562,-18.2939971293004,-3.78491223223499e-05,0.000141377602880976,-3.3786764130277,0.5084839810787
72,2.88,212.318010662579,11.3523905901685,-226.444972088303,-13.7853228457279,441.195915006442,0,0,0,0,-17.9139744640028,-18.2556520583122,-3.78512693944909e-05,0.000141375446008993,-3.39577856850535,0.508499507104937
73,2.92,212.317943203108,11.3538808862717,-226.406589349906,-13.7855163784797,441.156168045222,0,0,0,0,-17.9142274542908,-18.2173993908413,-3.78534286868599e-05,0.000141373276479038,-3.41277031573473,0.508514250172677
74,2.96,212.317876151198,11.3553778713591,-226.368295217368,-13.7857408468429,441.11653434405,0,0,0,0,-17.9145206468994,-18.1792444435767,-3.78555261898062e-05,0.000141371168339657,-3.42964908733255,0.508528153506509
75,3,212.31780970218,11.3568802435058,-226.330095769607,-13.7859943460607,441.077019574343,0,0,0,0,-17.9148515646464,-18.141192543371,-3.78576089408731e-05,0.000141369074555292,-3.44641229101859,0.508541228986907
76,3.04,212.317744057931,11.3583867439295,-226.291997063985,-13.7862750339125,441.037629411899,0,0,0,0,-17.9152178116985,-18.1032490080189,-3.78596960223548e-05,0.000141366975881246,-3.46305734973439,0.50855360351441
77,3.08,212.317679436005,11.3598961398926,-226.254005135933,-13.7865811014834,440.998369533528,0,0,0,0,-17.9156170356934,-18.0654191279966,-3.7861735044321e-05,0.000141364924480407,-3.47958165859637,0.508565404433708
78,3.12,212.317616058688,11.3614072889207,-226.216126001624,-13.7869108452466,440.959245616638,0,0,0,0,-17.9160470211971,-18.027708201411,-3.78638254780703e-05,0.000141362820883981,-3.4959826022903,0.508576651852453
79,3.16,212.317554170509,11.3629190785596,-226.178365653127,-13.7872625858791,440.920263330956,0,0,0,0,-17.916505584432,-17.9901214874452,-3.78658558623604e-05,0.00014136077684679,-3.51225756289776,0.508587297659178
80,3.2,212.31749401384,11.3644304676035,-226.14073004606,-13.7876347311617,440.881428323459,0,0,0,0,-17.9169906548566,-17.952664237143,-3.78679254489686e-05,0.000141358693342602,-3.52840391410893,0.508597348281754
81,3.24,212.317435827221,11.3659404673815,-226.103225090614,-13.7880257570131,440.842746207466,0,0,0,0,-17.9175002505638,-17.9153416804555,-3.78699929947703e-05,0.000141356611441245,-3.54441905780556,0.508606898688869
82,3.28,212.317379852677,11.3674481261525,-226.065856654262,-13.788434183495,440.804222564282,0,0,0,0,-17.9180324471665,-17.8781590144105,-3.78720415202803e-05,0.000141354547745944,-3.56030039084031,0.508616041971789
83,3.32,212.317326331444,11.3689525725229,-226.028630569639,-13.7888586218157,440.765862950376,0,0,0,0,-17.9185854387068,-17.8411214290956,-3.78741509754096e-05,0.000141352422171519,-3.57604531333458,0.508624787004357
84,3.36,212.317275517701,11.3704529691023,-225.991552633597,-13.789297713121,440.727672895317,0,0,0,0,-17.9191574582837,-17.8042340747041,-3.78761990396278e-05,0.000141350357257543,-3.59165123355655,0.508633092359233
85,3.4,212.317227656591,11.3719485406362,-225.954628594854,-13.7897501772492,440.689657888058,0,0,0,0,-17.9197468412882,-17.7675020857264,-3.78783403901161e-05,0.000141348198618411,-3.60711556499329,0.508640962956036
86,3.44,212.31718297976,11.3734385548935,-225.91786414269,-13.7902147965792,440.651823364136,0,0,0,0,-17.9203520044609,-17.7309305693368,-3.78803934961267e-05,0.000141346127882032,-3.62243575744968,0.508648473048882
87,3.48,212.317141711124,11.3749223122385,-225.881264909093,-13.7906903987723,440.614174706751,0,0,0,0,-17.9209714235146,-17.6945245965576,-3.78823386670178e-05,0.000141344164706381,-3.63760927295133,0.508655691430765
88,3.52,212.317104068549,11.3763991829524,-225.844836479683,-13.7911758921397,440.57671725742,0,0,0,0,-17.9216036789749,-17.6582892218879,-3.78843683502951e-05,0.000141342116645797,-3.65263358769526,0.508662618407377
89,3.56,212.317070278174,11.3778685741302,-225.808584396798,-13.7916702183613,440.539456319203,0,0,0,0,-17.9222473948565,-17.6222294578876,-3.78865719696922e-05,0.000141339894304422,-3.66750619272884,0.508669218235038
90,3.6,212.317040556503,11.3793299453418,-225.772514148078,-13.7921723864132,440.502397145652,0,0,0,0,-17.9229012826585,-17.5863502918291,-3.78890148690699e-05,0.000141337432267519,-3.6822245944788,0.508675497078808
91,3.64,212.317015102731,11.3807827867823,-225.736631153214,-13.792681458396,440.46554492756,0,0,0,0,-17.9235641229866,-17.5506566759741,-3.789124225188e-05,0.000141335185177482,-3.69678634050911,0.508681515654588
92,3.68,212.316994101595,11.3822266113092,-225.700940765571,-13.7931965383667,440.428904794224,0,0,0,0,-17.9242347510569,-17.5151535229673,-3.78932836467546e-05,0.000141333123429186,-3.7111890029328,0.50868732428593
93,3.72,212.316977729879,11.383660983371,-225.665448287235,-13.7937167943353,440.392481828078,0,0,0,0,-17.9249120852033,-17.4798457207715,-3.78952061436471e-05,0.000141331179998238,-3.72543017622716,0.508692915403747
94,3.76,212.316966172609,11.3850855016797,-225.630158978285,-13.7942414244466,440.35628107366,0,0,0,0,-17.9255950830208,-17.4447381155432,-3.78971221387279e-05,0.000141329242618955,-3.73950747192282,0.508698257689035
95,3.8,212.316959608386,11.3864998143168,-225.595078047532,-13.7947696868814,440.320307528483,0,0,0,0,-17.9262827801428,-17.409835526014,-3.78992536581632e-05,0.00014132708934914,-3.75341852118602,0.508703361019009
96,3.84,212.316958200774,11.3879035887173,-225.560210635211,-13.7953008786704,440.284566125939,0,0,0,0,-17.9269742627617,-17.3751427285991,-3.79013636446825e-05,0.000141324957255213,-3.76716099639071,0.508708278644725
97,3.88,212.316962094735,11.3892965104081,-225.525561809104,-13.7958343381324,440.249061731563,0,0,0,0,-17.9276686707843,-17.3406644578209,-3.79036167903145e-05,0.000141322681575311,-3.78073260190004,0.508713046810494
98,3.92,212.31697142504,11.3906783042932,-225.491136579285,-13.796369457707,440.213799157739,0,0,0,0,-17.928365214476,-17.3064054163466,-3.79057544522602e-05,0.000141320520771041,-3.79413107213422,0.508717649419945
99,3.96,212.31698633563,11.3920487277273,-225.456939913079,-13.7969056574469,440.178783178428,0,0,0,0,-17.9290631400805,-17.2723702625142,-3.79078007059826e-05,0.000141318450427655,-3.80735416232016,0.508722057024661
100,4,212.317006967184,11.39340759754,-225.422976731132,-13.7974424244205,440.144018525196,0,0,0,0,-17.9297617809297,-17.2385636306659,-3.79098739061639e-05,0.000141316351563975,-3.82039965199407,0.508726284485584
101,4.04,212.317033451315,11.3947547605427,-225.389251889199,-13.7979792889533,440.109509868925,0,0,0,0,-17.930460526628,-17.2049901118047,-3.79118075152557e-05,0.00014131439003011,-3.83326536140289,0.508730382972282
102,4.08,212.317065898657,11.3960901338284,-225.35577016836,-13.798515876914,440.075261810102,0,0,0,0,-17.9311588908389,-17.1716542714827,-3.79139508087142e-05,0.000141312216972048,-3.84594914553114,0.5087343789975
103,4.12,212.3171044089,11.3974137765928,-225.322536286155,-13.7990519715299,440.041278889992,0,0,0,0,-17.9318565913548,-17.138560669281,-3.79159524379254e-05,0.000141310187970969,-3.85844889190909,0.508738247208693
104,4.16,212.31714909147,11.3987260096884,-225.289554914734,-13.7995876122987,440.007565608814,0,0,0,0,-17.9325536781399,-17.1057138856487,-3.79180178288314e-05,0.000141308109243062,-3.87076250891013,0.508741958166189
105,4.2,212.317200038814,11.4000275234213,-225.256830683263,-13.8001232297887,439.974126428445,0,0,0,0,-17.933250708004,-17.0731185914668,-3.79200126722348e-05,0.000141306133904597,-3.88288793185558,0.508745538542484
106,4.24,212.317257304248,11.4013188625418,-225.224368162254,-13.800659152403,439.940965756362,0,0,0,0,-17.9339481052567,-17.0407794071136,-3.79217775275748e-05,0.000141304437364161,-3.8948231381012,0.508749055223886
107,4.28,212.317320901734,11.4025990075336,-225.192171850701,-13.8011941859019,439.908087930803,0,0,0,0,-17.9346443202792,-17.0087004637782,-3.79237418006414e-05,0.000141302587529283,-3.90656614481153,0.508752533262187
108,4.32,212.317390960415,11.4038642263219,-225.160246183074,-13.8017243073716,439.875497224538,0,0,0,0,-17.9353341357379,-16.9768848621039,-3.79253131141265e-05,0.000141301149404413,-3.91811500671859,0.508755903287759
109,4.36,212.317467735821,11.4051106710154,-225.128595543349,-13.8022452527044,439.843197860859,0,0,0,0,-17.9360120211627,-16.9453354499214,-3.79273274443508e-05,0.000141299246794953,-3.92946780093329,0.508759078610677
110,4.4,212.317551249918,11.4063390886687,-225.097224265089,-13.8027575950735,439.811194021412,0,0,0,0,-17.9366787187912,-16.9140567100051,-3.79292710450658e-05,0.000141297364132328,-3.94062262993942,0.508762090922249
111,4.44,212.317641360137,11.4075537234576,-225.066136622556,-13.8032655780515,439.779489837287,0,0,0,0,-17.9373397308533,-16.8830543354304,-3.79309602523498e-05,0.00014129568797502,-3.95157763157443,0.508765059082753
112,4.48,212.317738102122,11.408757301031,-225.035336824854,-13.8037717504691,439.748089376414,0,0,0,0,-17.9379983621868,-16.8523332682856,-3.7933337528071e-05,0.000141293305213905,-3.96233098309115,0.508768032801209
113,4.52,212.317841573016,11.4099499528249,-225.004829017552,-13.804276006183,439.716996643927,0,0,0,0,-17.9386544752656,-16.8218975273095,-3.79346696679489e-05,0.000141291973115919,-3.97288090500186,0.508770953505787
114,4.56,212.317951827972,11.41113086731,-224.974617292765,-13.8047773399889,439.686215593416,0,0,0,0,-17.9393067669784,-16.7917508482559,-3.79369045264324e-05,0.000141289745776904,-3.9832256440793,0.508773747859271
115,4.6,212.318068899696,11.4122993879911,-224.944705693662,-13.8052749261937,439.65575013156,0,0,0,0,-17.9399541667245,-16.7618969929072,-3.79392684877299e-05,0.000141287388077456,-3.99336347402763,0.508776425084901
116,4.64,212.318192796042,11.4134551642464,-224.915098203777,-13.805768272534,439.625604108107,0,0,0,0,-17.9405960359544,-16.7323397874694,-3.79399042668138e-05,0.000141286750972211,-4.0032927017873,0.508779071473493
117,4.68,212.318323547975,11.4145979199357,-224.885798733535,-13.8062569424458,439.595781304021,0,0,0,0,-17.9412318081484,-16.7030829778321,-3.79429908885526e-05,0.000141283654209736,-4.01301167018588,0.508781745234677
118,4.72,212.318461131107,11.4157276613409,-224.856811120973,-13.8067408437667,439.566285434506,0,0,0,0,-17.9418613634526,-16.6741303963183,-3.79445265604261e-05,0.000141282101130377,-4.02251876148691,0.508784406039904
119,4.76,212.318605527188,11.4168442730833,-224.828139148789,-13.8072197618237,439.537120164717,0,0,0,0,-17.9424844231935,-16.6454857762817,-3.79445733891348e-05,0.000141282031593801,-4.03181238357021,0.50878695206577
120,4.8,212.318756772764,11.4179475232774,-224.799786554865,-13.8076933135659,439.508289117917,0,0,0,0,-17.9431004903055,-16.617152699742,-3.79491462539176e-05,0.000141277432787316,-4.04089097559586,0.508789338863614
121,4.84,212.318914808679,11.4190376845838,-224.771757021255,-13.8081617182443,439.479795863594,0,0,0,0,-17.9437098490045,-16.5891349703402,-3.79503030839711e-05,0.000141276248521421,-4.0497530138561,0.50879165233479
122,4.88,212.319079621204,11.420114600864,-224.744054156723,-13.8086247199792,439.451643897043,0,0,0,0,-17.944312167398,-16.5614361289687,-3.79495369992125e-05,0.000141276986667906,-4.05839701183241,0.50879401490191
123,4.92,212.319251246232,11.4211779234766,-224.716681488103,-13.8090818220493,439.423836632908,0,0,0,0,-17.9449068011026,-16.5340595113197,-3.79550041504069e-05,0.000141271491833513,-4.06682152053006,0.508796457845489
124,4.96,212.319429562538,11.4222281624307,-224.689642470182,-13.8095335499575,439.396377420247,0,0,0,0,-17.9454944315839,-16.5070088476802,-3.79556980193368e-05,0.000141270770726536,-4.07502511165366,0.508798899967447
125,5,212.31961453458,11.4232651214702,-224.662940508042,-13.8099796404149,439.369269561566,0,0,0,0,-17.9460747174914,-16.4802874935513,-3.79528747667824e-05,0.000141273566594989,-4.0830063839697,0.508801203387285
126,5.04,212.319806233394,11.4242881495258,-224.636578960099,-13.8104192699511,439.342516313919,0,0,0,0,-17.9466465907942,-16.4538984800507,-3.79603538910528e-05,0.000141266059657089,-4.09076397599976,0.508803306059358
