step,time_au,energy_total,energy_kinetic,energy_hartree,energy_xc,energy_external,energy_nonlocal,energy_ion,energy_ion_kinetic,energy_exact_exchange,energy_nvxc,energy_eigenvalues,current_x,current_y,current_z,density_l2,norm_wp,correction_ev,e_total_raw_ev,e_total_corrected_ev,wp_kinetic_bare_ev,energy_total_corrected
27,1.08,209.34494347008,8.32065752545552,-228.144177366722,-13.8642313653148,443.032694676662,0,0,0,0,-18.0166717447531,-22.9516742890065,-3.83799761940581e-05,0.000140848047849,-2.5495338395254,0.0063824274533035,0.999999941821,3.4664564863086606e-06,5696.566063912527,5696.566060446071,59.58260347470246,209.3449433426901
28,1.12,209.344943478739,8.32092309832265,-228.103840170223,-13.8638084439327,442.991668994572,0,0,0,0,-18.0161197511807,-22.9112080120514,-3.83799732581226e-05,0.0001408480467136,-2.56957149988983,0.0066909685824695,0.999999940966,3.5176394101079124e-06,5696.56606414815,5696.566060630511,59.5866653310545,209.34494334946814
29,1.16,209.344943487448,8.3211969803225,-228.063522729629,-13.8633745574947,442.950643794249,0,0,0,0,-18.0155534610019,-22.870758159395,-3.83799703989435e-05,0.0001408480455725,-2.58957370099901,0.0069923826992715,0.999999940112,3.568776611174997e-06,5696.566064385134,5696.566060816358,59.59084286060515,209.3449433562979
30,1.2,209.344943496186,8.32147907999297,-228.023224564078,-13.8629301168704,442.909619097141,0,0,0,0,-18.0149734113864,-22.8303243764962,-3.83799676136392e-05,0.0001408480444251,-2.60953919839837,0.0072858780202291,0.999999939259,3.6198682613883555e-06,5696.566064622907,5696.566061003039,59.59513411148147,209.3449433631583
31,1.24,209.344943504934,8.32176931037534,-227.982945192395,-13.8624755384392,442.868594925393,0,0,0,0,-18.0143801466374,-22.7899063101224,-3.83799649000605e-05,0.000140848043271,-2.62946675000639,0.0075707536798008,0.999999938407,3.6709145273640316e-06,5696.566064860953,5696.566061190038,59.59953727303771,209.34494337003042
32,1.28,209.344943513673,8.32206758962328,-227.942684134139,-13.862011243649,442.827571301838,0,0,0,0,-18.0137742176105,-22.7495036092597,-3.83799622564428e-05,0.0001408480421104,-2.64935511619457,0.0078463986328264,0.999999937555,3.721975174931052e-06,5696.566065098753,5696.566061376778,59.60405069375506,209.34494337689296
33,1.32,209.344943522386,8.32237384160966,-227.902440910608,-13.8615376586071,442.786548249992,0,0,0,0,-18.0131561811758,-22.7091159259878,-3.83799596819382e-05,0.0001408480409442,-2.66920305986737,0.0081122897871153,0.999999936704,3.7729907982273843e-06,5696.566065335845,5696.566061562855,59.60867289557046,209.34494338373116
34,1.36,209.344943531057,8.32268799653195,-227.862215045816,-13.8610552137061,442.745525794047,0,0,0,0,-18.0125265997247,-22.6687429163352,-3.83799571755605e-05,0.0001408480397728,-2.68900934654179,0.0083679894563487,0.999999935854,3.823961565307101e-06,5696.566065571795,5696.566061747833,59.613402591385174,209.34494339052898
35,1.4,209.344943539669,8.32300999151663,-227.822006067432,-13.8605643432824,442.704503958866,0,0,0,0,-18.0118860407214,-22.6283842411149,-3.83799547361309e-05,0.0001408480385979,-2.70877274442666,0.0086131422240094,0.999999935003,3.87500691292566e-06,5696.56606580614,5696.566061931133,59.61823870024351,209.34494339726513
36,1.44,209.344943548209,8.32333977122359,-227.78181350768,-13.8600654853116,442.663482769977,0,0,0,0,-18.0112350763014,-22.5880395667243,-3.837995236199e-05,0.0001408480374203,-2.7284920245018,0.0088474713080566,0.999999934153,3.9260078138170095e-06,5696.566066038525,5696.566062112517,59.6231803645616,209.34494340393087
37,1.48,209.344943556665,8.32367728845103,-227.741636904213,-13.8595590811378,442.622462253565,0,0,0,0,-18.0105742829152,-22.5477085659366,-3.83799500509152e-05,0.0001408480362413,-2.74816596059669,0.0090707745137397,0.999999933303,3.977024121256806e-06,5696.566066268624,5696.5660622916,59.628226966309036,209.34494341051206
38,1.52,209.344943565025,8.32402250474177,-227.701475800945,-13.8590455752391,442.581442436467,0,0,0,0,-18.0099042410195,-22.507390918656,-3.83799478000001e-05,0.0001408480350626,-2.76779332946896,0.0092829198585042,0.999999932453,4.028056065039653e-06,5696.5660664961115,5696.566062468056,59.63337814194146,209.34494341699667
39,1.56,209.344943573278,8.32437539099156,-227.661329748855,-13.8585254150274,442.540423346169,0,0,0,0,-18.0092255348132,-22.4670863126581,-3.83799456063037e-05,0.0001408480338846,-2.78737291088234,0.009483840948598,0.999999931604,4.079044274932195e-06,5696.566066720687,5696.566062641642,59.638633800904344,209.34494342337587
40,1.6,209.344943581416,8.32473592806016,-227.62119830676,-13.8579990506836,442.499405010799,0,0,0,0,-18.0085387520202,-22.4267944443126,-3.83799434664471e-05,0.0001408480327078,-2.80690348768415,0.0096735321819118,0.999999930754,4.130108306889023e-06,5696.566066942133,5696.566062812025,59.64399413981641,209.3449434296373
41,1.64,209.344943589431,8.32510410738605,-227.581081042053,-13.8574669350253,442.458387459123,0,0,0,0,-18.007844483715,-22.3865150192773,-3.8379941376814e-05,0.0001408480315326,-2.82638384588219,0.0098520438459768,0.999999929905,4.1811291696237465e-06,5696.566067160233,5696.566062979104,59.64945966139099,209.34494343577734
42,1.68,209.344943597318,8.32547993160505,-227.540977531424,-13.8569295234085,442.417370720545,0,0,0,0,-18.0071433241928,-22.3462477531877,-3.83799393347209e-05,0.0001408480303578,-2.84581277472097,0.0100194771740491,0.999999929055,4.232226487108494e-06,5696.566067374849,5696.566063142623,59.655031188924994,209.34494344178654
43,1.72,209.344943605071,8.32586341517352,-227.500887361548,-13.8563872736605,442.376354825105,0,0,0,0,-18.0064358708801,-22.3059923723224,-3.83799373367365e-05,0.0001408480291832,-2.86518906675706,0.0101759794159743,0.999999928206,4.283281311025456e-06,5696.566067585819,5696.566063302537,59.66070988473563,209.3449434476633
44,1.76,209.344943612687,8.3262545849959,-227.460810129746,-13.8558406460417,442.335339803478,0,0,0,0,-18.0057227242852,-22.2657486142548,-3.83799353802908e-05,0.0001408480280074,-2.88451151793363,0.010321738974204,0.999999927357,4.3343536727179045e-06,5696.56606779306,5696.566063458707,59.66649726634191,209.34494345340244
45,1.8,209.344943620164,8.32665348105675,-227.420745444636,-13.8552901032364,442.29432568698,0,0,0,0,-18.0050044879839,-22.2255162284958,-3.83799334628028e-05,0.000140848026829,-2.90377892765364,0.0104569806490151,0.999999926509,4.38538431681649e-06,5696.56606799652,5696.566063611136,59.67239522363384,209.3449434590041
46,1.84,209.344943627501,8.32706015705672,-227.38069292676,-13.8547361103682,442.253312507573,0,0,0,0,-18.0042817686407,-22.1852949771292,-3.83799315811434e-05,0.0001408480256461,-2.92299009885167,0.0105819610307884,0.99999992566,4.436493037252212e-06,5696.566068196171,5696.5660637596775,59.67840603680576,209.34494346446292
47,1.88,209.3449436347,8.32747468105198,-227.34065220919,-13.8541791350386,442.212300297876,0,0,0,0,-18.0035551760585,-22.1450846354288,-3.83799297326536e-05,0.0001408480244575,-2.94214383806401,0.0106969640712087,0.999999924812,4.487560961801187e-06,5696.566068392065,5696.5660639045045,59.68453239228456,209.3449434697852
48,1.92,209.34494364176,8.32789713609644,-227.300622938133,-13.8536196473864,442.171289091183,0,0,0,0,-18.0028253232566,-22.1048849924805,-3.8379927913909e-05,0.0001408480232622,-2.96123895549652,0.0108022968595141,0.999999923963,4.538707988226297e-06,5696.566068584178,5696.56606404547,59.69077740238868,209.3449434749656
49,1.96,209.344943648687,8.32832762088544,-227.260604773519,-13.8530581201641,442.130278921484,0,0,0,0,-18.002092826571,-22.0646958517934,-3.83799261222635e-05,0.0001408480220597,-2.98027426509016,0.0108982856245192,0.999999923115,4.58981531899742e-06,5696.56606877267,5696.566064182855,59.697144620227604,209.3449434800144
50,2.0,209.344943655483,8.32876625039955,-227.22059738958,-13.8524950288291,442.089269823492,0,0,0,0,-18.0013583057749,-22.0245170319136,-3.8379924355196e-05,0.0001408480208497,-2.99924858458314,0.0109852719780941,0.999999922267,4.640943260222831e-06,5696.566068957599,5696.566064316656,59.703638059420435,209.34494348493146
51,2.04,209.344943662154,8.32921315654631,-227.180600475435,-13.851930851646,442.048261832689,0,0,0,0,-18.0006223842133,-21.9843483670333,-3.8379922610072e-05,0.0001408480196318,-3.01816073556951,0.0110636094111316,0.99999992142,4.692032770339221e-06,5696.566069139127,5696.566064447094,59.71026221099339,209.34494348972498
52,2.08,209.344943668707,8.32966848879746,-227.140613735667,-13.8513660697965,442.007254985373,0,0,0,0,-17.9998856889474,-21.9441897076088,-3.83799208847924e-05,0.0001408480184052,-3.03700954355299,0.0111336600488015,0.999999920572,4.743204002253823e-06,5696.566069317442,5696.566064574238,59.71702206022431,209.34494349439746
53,2.12,209.34494367515,8.33013241481855,-227.100636890904,-13.8508011674922,441.966249318728,0,0,0,0,-17.9991488509055,-21.9040409209782,-3.83799191774489e-05,0.0001408480171687,-3.05579383799535,0.0111957916680928,0.999999919725,4.794338310921376e-06,5696.566069492766,5696.566064698427,59.72392310447607,209.3449434989613
54,2.16,209.344943681491,8.33060512108712,-227.060669678412,-13.8502366320879,441.925244870904,0,0,0,0,-17.9984125050317,-21.8639018919885,-3.83799174856548e-05,0.0001408480159209,-3.07451245235805,0.0112503749772696,0.999999918878,4.845496252924469e-06,5696.566069665313,5696.566064819817,59.73097136992163,209.34494350342231
55,2.2,209.344943687739,8.33108681349525,-227.020711852696,-13.8496729541902,441.884241681129,0,0,0,0,-17.9976772904317,-21.8237725236326,-3.83799158074624e-05,0.0001408480146608,-3.0931642241359,0.011297781153926,0.999999918031,4.896678741037893e-06,5696.5660698353295,5696.566064938651,59.73817342838195,209.34494350778937
56,2.24,209.344943693904,8.33157771793121,-226.980763186108,-13.8491106277582,441.84323978984,0,0,0,0,-17.9969438505061,-21.7836527376972,-3.83799141412614e-05,0.0001408480133874,-3.11174799488093,0.0113383796357965,0.999999917184,4.947886750226779e-06,5696.5660700030885,5696.566065055202,59.745536413865075,209.34494351207255
57,2.28,209.344943699999,8.33207808083434,-226.940823469489,-13.8485501501909,441.802239238844,0,0,0,0,-17.9962128330689,-21.7435424754234,-3.83799124855517e-05,0.0001408480121009,-3.13026261021469,0.0113725361563389,0.999999916338,4.999061595968844e-06,5696.566070168941,5696.56606516988,59.753068036503834,209.3449435162869
58,2.32,209.344943706034,8.33258816971597,-226.900892512811,-13.8479920223985,441.761240071528,0,0,0,0,-17.9954848904441,-21.7034416981889,-3.83799108396383e-05,0.0001408480108017,-3.14870691982662,0.0114006110153513,0.999999915492,5.050264138045481e-06,5696.566070333162,5696.566065282898,59.76077659788698,209.34494352044024
59,2.36,209.344943712022,8.3331082736383,-226.860970145867,-13.8474367488525,441.720242333103,0,0,0,0,-17.9947606795348,-21.6633503882027,-3.83799092024382e-05,0.0001408480094912,-3.16707977745593,0.0114229575734737,0.999999914647,5.101435811794612e-06,5696.566070496104,5696.566065394668,59.76867100517608,209.3449435245477
60,2.4,209.344943717976,8.33363870364158,-226.821056218967,-13.8468848376098,441.679246070911,0,0,0,0,-17.9940408618598,-21.6232685492265,-3.83799075736692e-05,0.0001408480081709,-3.18538004085385,0.0114399209583447,0.999999913801,5.1526974497023065e-06,5696.56607065812,5696.566065505423,59.77676078169118,209.34494352861785
61,2.44,209.344943723909,8.33417979310913,-226.781150603687,-13.8463368003071,441.638251334794,0,0,0,0,-17.9933261035507,-21.5831962073181,-3.83799059527019e-05,0.0001408480068413,-3.20360657172298,0.0114518369694098,0.999999912956,5.203930874662405e-06,5696.5660708195655,5696.566065615634,59.785056077669516,209.34494353266805
62,2.48,209.344943729835,8.33473189805809,-226.741253193641,-13.8457931521208,441.597258177539,0,0,0,0,-17.992617075305,-21.5431334115971,-3.83799043386793e-05,0.0001408480055032,-3.22175823562961,0.0114590311678636,0.999999912111,5.255197329631306e-06,5696.56607098082,5696.566065725622,59.793567679099056,209.34494353671005
63,2.52,209.344943735768,8.33529539734283,-226.701363905297,-13.8452544116884,441.55626665541,0,0,0,0,-17.9919144522885,-21.5030802350461,-3.8379902730547e-05,0.0001408480041562,-3.23983390188483,0.0114618181379373,0.999999911267,5.306438575954818e-06,5696.566071142265,5696.5660658358265,59.802307013459576,209.34494354075997
64,2.56,209.344943741722,8.33587069275666,-226.661482678834,-13.8447211009865,441.515276828786,0,0,0,0,-17.9912189139823,-21.4630367753371,-3.83799011264722e-05,0.0001408480027998,-3.25783244338952,0.0114605009056849,0.999999910423,5.35771606201062e-06,5696.566071304282,5696.566065946566,59.81128615274892,209.34494354482956
65,2.6,209.344943747713,8.33645820901651,-226.621609479055,-13.8441937451624,441.474288762914,0,0,0,0,-17.9905311439684,-21.4230031556898,-3.83798995240421e-05,0.0001408480014332,-3.2757527364381,0.0114553705015286,0.999999909579,5.409031531512369e-06,5696.566071467305,5696.5660660582735,59.82051781311813,209.34494354893474
66,2.64,209.344943753753,8.33705839361433,-226.581744296338,-13.8436728723142,441.433302528791,0,0,0,0,-17.9898518296496,-21.3829795257742,-3.83798979208579e-05,0.0001408480000563,-3.29359366047561,0.0114467056531057,0.999999908735,5.460386849656785e-06,5696.566071631662,5696.566066171275,59.830015353178965,209.3449435530875
67,2.68,209.34494375986,8.33767171651842,-226.541887147649,-13.843159013217,441.392318204207,0,0,0,0,-17.9891816618979,-21.3429660626385,-3.83798963141635e-05,0.0001408479986683,-3.31135409780211,0.0114347725953579,0.999999907892,5.5117241398493425e-06,5696.566071797842,5696.566066286117,59.8397927637234,209.34494355730786
68,2.72,209.344943766045,8.3382986697076,-226.50203807761,-13.8426527009903,441.351335874938,0,0,0,0,-17.9885213346276,-21.3029629716852,-3.83798947010512e-05,0.0001408479972695,-3.32903293321865,0.0114198249853106,0.999999907049,5.563105287431332e-06,5696.566071966145,5696.566066403039,59.8498646582923,209.34494356160465
69,2.76,209.344943772326,8.33893976652128,-226.462197159625,-13.8421544707056,441.310355636136,0,0,0,0,-17.9878715442893,-21.2629704876818,-3.83798930795248e-05,0.000140847995859,-3.34662905360856,0.011402103909584,0.999999906207,5.614472605477271e-06,5696.566072137059,5696.566066522586,59.86024625382252,209.3449435659979
70,2.8,209.344943778717,8.33959554080897,-226.42236449707,-13.8416648589287,441.269377593907,0,0,0,0,-17.9872329892801,-21.2229888758218,-3.83798914475468e-05,0.0001408479944371,-3.36414134744832,0.0113818379733292,0.999999905364,5.665948079609922e-06,5696.566072310968,5696.566066645019,59.87095334993909,209.34494357049726
71,2.84,209.34494378523,8.34026654586387,-226.38254022455,-13.8411844031976,441.228401867113,0,0,0,0,-17.9866063692683,-21.1830184328258,-3.83798898033066e-05,0.0001408479930029,-3.38156870424208,0.0113592434599708,0.999999904522,5.71741435842855e-06,5696.566072488195,5696.56606677078,59.88200229889761,209.34494357511886
72,2.88,209.344943791881,8.34095335312647,-226.342724509214,-13.8407136414317,441.187428589401,0,0,0,0,-17.9859923844302,-21.1430594880869,-3.83798881453409e-05,0.0001408479915569,-3.39891001387456,0.0113345245518676,0.999999903681,5.768873910710779e-06,5696.566072669178,5696.566066900304,59.893409972843344,209.3449435798788
73,2.92,209.344943798685,8.34165655064621,-226.302917552151,-13.8402531112728,441.146457911463,0,0,0,0,-17.9853917345963,-21.1031124048675,-3.83798864726951e-05,0.0001408479900994,-3.41616416587756,0.0113078736027301,0.999999902839,5.820449094026392e-06,5696.5660728543235,5696.566067033875,59.905193720817316,209.34494358478744
74,2.96,209.344943805653,8.34237674129153,-226.263119589847,-13.8398033493562,441.105490003565,0,0,0,0,-17.9848051183071,-21.0631775815467,-3.83798847848876e-05,0.0001408479886323,-3.43333004860584,0.0112794714533695,0.999999901998,5.872022797250283e-06,5696.566073043933,5696.566067171911,59.91737132095145,209.34494358986015
75,3.0,209.344943812801,8.34311454070178,-226.22333089571,-13.8393648905126,441.064525058322,0,0,0,0,-17.9842332317786,-21.0232554529037,-3.83798830812639e-05,0.0001408479871577,-3.45040654831945,0.0112494877830872,0.999999901157,5.923657713841695e-06,5696.56607323844,5696.566067314782,59.92996092698712,209.34494359511058
76,3.04,209.344943820139,8.34387057497732,-226.183551781674,-13.8389382669015,441.023563293737,0,0,0,0,-17.9836767677776,-20.9833464914672,-3.83798813622894e-05,0.0001408479856796,-3.46739254817,0.0112180814897168,0.999999900317,5.9752967689731014e-06,5696.566073438117,5696.566067462821,59.942981003811596,209.3449436005509
77,3.08,209.34494382768,8.34464547810824,-226.143782599863,-13.838524007077,440.982604956512,0,0,0,0,-17.983136414409,-20.943451208901,-3.83798796279117e-05,0.0001408479842009,-3.48428692709035,0.011185401092019,0.999999899477,6.027002857412924e-06,5696.566073643318,5696.566067616315,59.95645025973408,209.34494360619172
78,3.12,209.344943835437,8.3454398891455,-226.104023744329,-13.8381226349887,440.941650325609,0,0,0,0,-17.9826128538185,-20.9035701574407,-3.83798778787951e-05,0.0001408479827263,-3.50108855858768,0.0111515851487851,0.999999898637,6.0787790109154665e-06,5696.566073854397,5696.566067775618,59.970387568840984,209.344943612046
79,3.16,209.34494384342,8.34625444912272,-226.064275652855,-13.8377346689201,440.900699716072,0,0,0,0,-17.9821067608127,-20.8637039313818,-3.83798761154091e-05,0.0001408479812588,-3.51779630944205,0.0111167626896232,0.999999897797,6.130628353211998e-06,5696.566074071626,5696.5660679409975,59.984811889301824,209.34494361812358
80,3.2,209.344943851639,8.3470897977407,-226.024538808818,-13.8373606203685,440.859753483086,0,0,0,0,-17.9816188014032,-20.8238531686054,-3.83798743381534e-05,0.0001408479798013,-3.53440903831348,0.0110810536529786,0.999999896957,6.182554070982477e-06,5696.566074295275,5696.566068112721,59.99974217193893,209.3449436244343
81,3.24,209.344943860106,8.34794656983117,-225.984813743117,-13.83700099287,440.818812026262,0,0,0,0,-17.9811496312786,-20.7840185521521,-3.83798725469526e-05,0.0001408479783566,-3.55092559426257,0.0110445693274847,0.999999896118,6.234499370179598e-06,5696.566074525675,5696.566068291175,60.01519726613621,209.34494363099236
82,3.28,209.344943868829,8.34882539162001,-225.94510103615,-13.8366562807752,440.777875794134,0,0,0,0,-17.9806998942114,-20.7442008118343,-3.83798707420301e-05,0.0001408479769266,-3.56734481519092,0.0110074127932451,0.999999895279,6.286527514538623e-06,5696.56607476304,5696.566068476513,60.031195817888424,209.3449436378034
83,3.32,209.344943877816,8.34972687681445,-225.905401319847,-13.836326967981,440.736945288829,0,0,0,0,-17.9802702204075,-20.7044007258806,-3.83798689229342e-05,0.0001408479755132,-3.58366552620922,0.0109696793601084,0.99999989444,6.33864180753198e-06,5696.566075007589,5696.566068668947,60.04775616358472,209.34494364487523
84,3.36,209.344943887075,8.35065162254227,-225.86571527974,-13.8360135266244,440.696021070897,0,0,0,0,-17.9798612248061,-20.6646191226194,-3.83798670896118e-05,0.0001408479741185,-3.59988653794257,0.0109314570004113,0.999999893601,6.390845576192603e-06,5696.566075259539,5696.566068868693,60.06489622001467,209.34494365221576
